idea_key,slot,is_law,cost,removal_cost,is_default,source_file
POL_april_constitution_2,country,no,,-1,no,poland.txt
POL_april_constitution_3,country,no,,-1,no,poland.txt
POL_april_constitution_4,country,no,,-1,no,poland.txt
POL_april_constitution_left,country,no,,-1,no,poland.txt
POL_april_constitution_right,country,no,,-1,no,poland.txt
POL_april_constitution_dem,country,no,,-1,no,poland.txt
POL_april_constitution_dem_left,country,no,,-1,no,poland.txt
POL_april_constitution_dem_right,country,no,,-1,no,poland.txt
POL_april_constitution_fas,country,no,,-1,no,poland.txt
POL_april_constitution_fas_left,country,no,,-1,no,poland.txt
POL_april_constitution_fas_right,country,no,,-1,no,poland.txt
POL_walery_slawek_chairman,country,no,,-1,no,poland.txt
POL_edward_rydz_smigly_chairman,country,no,,-1,no,poland.txt
POL_right_paramilitarism_idea,country,no,,-1,no,poland.txt
POL_common_organization_of_society_idea,country,no,,-1,no,poland.txt
POL_eastern_conscription_idea,country,no,,-1,no,poland.txt
POL_expand_intelligence_idea,country,no,,-1,no,poland.txt
POL_push_home_idea,country,no,,-1,no,poland.txt
POL_ideological_fanaticism,country,no,,-1,no,poland.txt
POL_segregated_seating_abolished,country,no,,-1,no,poland.txt
POL_national_defence_fund_idea,country,no,,-1,no,poland.txt
POL_central_defence_of_poland_idea,country,no,,-1,no,poland.txt
POL_militarism_focus,country,no,,-1,no,poland.txt
POL_authoritarianism_focus,country,no,,-1,no,poland.txt
POL_polish_revanchism_focus,country,no,,-1,no,poland.txt
POL_slavic_revanchism,country,no,,-1,no,poland.txt
POL_internationalism_focus,country,no,,-1,no,poland.txt
POL_empowered_sejm_idea,country,no,,-1,no,poland.txt
POL_leftist_sejm_idea,country,no,,-1,no,poland.txt
POL_democratic_sejm_idea,country,no,,-1,no,poland.txt
POL_royal_sejm_idea,country,no,,-1,no,poland.txt
POL_polish_socialism,country,no,,-1,no,poland.txt
POL_anti_imperialism_idea,country,no,,-1,no,poland.txt
anti_fascist_army_idea,country,no,,-1,no,poland.txt
POL_leftist_economics,country,no,,-1,no,poland.txt
POL_committee_of_national_liberation_idea,country,no,,-1,no,poland.txt
POL_committee_of_international_liberation,country,no,,-1,no,poland.txt
POL_non_discriminatory_recruitment_idea,country,no,,-1,no,poland.txt
POL_lower_class_education_idea,country,no,,-1,no,poland.txt
POL_sold_colony_expensive,country,no,,-1,no,poland.txt
POL_sold_colony_cheap,country,no,,-1,no,poland.txt
POL_investments_monarchist,country,no,,-1,no,poland.txt
POL_dabrowszczacy,country,no,,-1,no,poland.txt
POL_balachowicz_brigades,country,no,,-1,no,poland.txt
POL_state_catholicism,country,no,,-1,no,poland.txt
POL_polish_peoples_republic,country,no,,-1,no,poland.txt
POL_legion_of_merit,country,no,,-1,no,poland.txt
POL_aces_in_exile,country,no,,-1,no,poland.txt
POL_nationalist_constitution,country,no,,-1,no,poland.txt
POL_nationalist_constitution_1,country,no,,-1,no,poland.txt
POL_german_training,country,no,,-1,no,poland.txt
POL_konfederacja_narodu,country,no,,-1,no,poland.txt
POL_german_staff,country,no,,-1,no,poland.txt
POL_polish_shock_battallions,country,no,,-1,no,poland.txt
POL_underground_conscripts,country,no,,-1,no,poland.txt
POL_polish_upper_class,country,no,,-1,no,poland.txt
POL_privatized_education,country,no,,-1,no,poland.txt
POL_radicalized_anti_germans,country,no,,-1,no,poland.txt
POL_anti_blitz_tactics,country,no,,-1,no,poland.txt
POL_anti_germans_abroad,country,no,,-1,no,poland.txt
POL_falangist_propaganda,country,no,,-1,no,poland.txt
POL_influx_of_exiles,country,no,,-1,no,poland.txt
POL_anti_blitz_vehicles,country,no,,-1,no,poland.txt
POL_morges_economic_union,country,no,,-1,no,poland.txt
POL_royal_hussars_idea,country,no,,-1,no,poland.txt
POL_royal_guard,country,no,,-1,no,poland.txt
POL_royal_officer_corps,country,no,,-1,no,poland.txt
POL_fb,materiel_manufacturer,no,,,no,poland.txt
POL_lrl,materiel_manufacturer,no,,,no,poland.txt
POL_smpa,materiel_manufacturer,no,,,no,poland.txt
POL_ford,materiel_manufacturer,no,,,no,poland.txt
POL_vauxhall,materiel_manufacturer,no,,,no,poland.txt
POL_somua,materiel_manufacturer,no,,,no,poland.txt
POL_ford_free,materiel_manufacturer,no,,,no,poland.txt
POL_vauxhall_free,materiel_manufacturer,no,,,no,poland.txt
POL_somua_free,materiel_manufacturer,no,,,no,poland.txt
POL_pzinz,tank_manufacturer,no,,,no,poland.txt
POL_stocznia_gdynia,naval_manufacturer,no,,,no,poland.txt
POL_pws,aircraft_manufacturer,no,,,no,poland.txt
POL_pzl,aircraft_manufacturer,no,,,no,poland.txt
POL_pkp,industrial_concern,no,,,no,poland.txt
POL_ava,industrial_concern,no,,,no,poland.txt
POR_unreliable_army,country,no,,-1,no,portugal.txt
POR_unstable_republic,country,no,,-1,no,portugal.txt
POR_unstable_monarchy,country,no,,-1,no,portugal.txt
POR_the_portuguese_empire,country,no,,-1,no,portugal.txt
POR_british_influence,country,no,,-1,no,portugal.txt
POR_hydroelectric_power,country,no,,-1,no,portugal.txt
POR_colonial_assimilation_policy,country,no,,-1,no,portugal.txt
POR_colonial_assimilation_policy_2,country,no,,-1,no,portugal.txt
POR_colonial_assimilation_policy_3,country,no,,-1,no,portugal.txt
POR_colonial_army,country,no,,-1,no,portugal.txt
POR_portuguese_legion,country,no,,-1,no,portugal.txt
POR_national_syndicalism,country,no,,-1,no,portugal.txt
POR_nation_in_arms,country,no,,-1,no,portugal.txt
POR_the_fifth_empire,country,no,,-1,no,portugal.txt
POR_camisas_azuis,country,no,,-1,no,portugal.txt
POR_endless_sea,country,no,,-1,no,portugal.txt
POR_unified_youth_wings,country,no,,-1,no,portugal.txt
POR_iberian_communism_pressure,country,no,,-1,no,portugal.txt
POR_spread_communism_overseas,country,no,,-1,no,portugal.txt
POR_latin_american_communism,country,no,,-1,no,portugal.txt
POR_corpo_do_estado_maior,country,no,,-1,no,portugal.txt
POR_the_capital_of_espionage,country,no,,-1,no,portugal.txt
POR_national_gold_reserves,country,no,,-1,no,portugal.txt
POR_estado_novo,country,no,,-1,no,portugal.txt
POR_estado_novo_2,country,no,,-1,no,portugal.txt
POR_estado_novo_3,country,no,,-1,no,portugal.txt
POR_estado_novo_4,country,no,,-1,no,portugal.txt
POR_estado_novo_5,country,no,,-1,no,portugal.txt
POR_a_new_industry,country,no,,-1,no,portugal.txt
POR_improved_production,country,no,,-1,no,portugal.txt
POR_volunteers_in_the_war_nationalist,country,no,,-1,no,portugal.txt
POR_volunteers_in_the_war_republican,country,no,,-1,no,portugal.txt
POR_volunteers_in_the_war_carlist,country,no,,-1,no,portugal.txt
POR_iberian_workers_united,country,no,,-1,no,portugal.txt
POR_standardization,country,no,,-1,no,portugal.txt
POR_monarchists_on_the_rise,country,no,,-1,no,portugal.txt
POR_monarchists_on_the_rise2,country,no,,-1,no,portugal.txt
POR_convoy_build_efficiency,country,no,,-1,no,portugal.txt
POR_advanced_light_aircraft,country,no,,-1,no,portugal.txt
ogma,aircraft_manufacturer,no,,,no,portugal.txt
arsenal_alfeite,naval_manufacturer,no,,,no,portugal.txt
fnmal,materiel_manufacturer,no,,,no,portugal.txt
fabrica_material_guerra,materiel_manufacturer,no,,,no,portugal.txt
ogme,materiel_manufacturer,no,,,no,portugal.txt
fma,materiel_manufacturer,no,,,no,portugal.txt
companhia_uniao_fabril,industrial_concern,no,,,no,portugal.txt
PRE_democratic_guy,political_advisor,no,,,no,prussia.txt
PRE_communist_guy,political_advisor,no,,,no,prussia.txt
PRE_fascist_guy,political_advisor,no,,,no,prussia.txt
PRE_pot,political_advisor,no,,,no,prussia.txt
PRE_pf,political_advisor,no,,,no,prussia.txt
PRE_coi,political_advisor,no,,,no,prussia.txt
PRE_wi,political_advisor,no,,,no,prussia.txt
PRE_aco,army_chief,no,,,no,prussia.txt
PRE_acd,army_chief,no,,,no,prussia.txt
PRE_man,army_chief,no,,,no,prussia.txt
PRE_ent,army_chief,no,,,no,prussia.txt
PREACR,air_chief,no,,,no,prussia.txt
PRE_acgs,air_chief,no,,,no,prussia.txt
PRE_ncdb,navy_chief,no,,,no,prussia.txt
PRE_ncav,navy_chief,no,,,no,prussia.txt
PRE_inf,high_command,no,,,no,prussia.txt
PRE_abi,high_command,no,,,no,prussia.txt
PRE_arg,high_command,no,,,no,prussia.txt
PRE_acom,high_command,no,,,no,prussia.txt
PRE_mt,theorist,no,,,no,prussia.txt
PRE_at,theorist,no,,,no,prussia.txt
PRE_nt,theorist,no,,,no,prussia.txt
QAT_democratic_guy,political_advisor,no,,,no,qatar.txt
QAT_communist_guy,political_advisor,no,,,no,qatar.txt
QAT_fascist_guy,political_advisor,no,,,no,qatar.txt
QAT_pot,political_advisor,no,,,no,qatar.txt
QAT_coi,political_advisor,no,,,no,qatar.txt
QAT_stc,political_advisor,no,,,no,qatar.txt
QAT_aco2,army_chief,no,,,no,qatar.txt
QAT_acd2,army_chief,no,,,no,qatar.txt
QAT_acr,air_chief,no,,,no,qatar.txt
QAT_acgs,air_chief,no,,,no,qatar.txt
QAT_nccr,navy_chief,no,,,no,qatar.txt
QAT_ncm,navy_chief,no,,,no,qatar.txt
QAT_ar,high_command,no,,,no,qatar.txt
QAT_ai2,high_command,no,,,no,qatar.txt
QAT_aa2,high_command,no,,,no,qatar.txt
QAT_acas,high_command,no,,,no,qatar.txt
QAT_ncs,high_command,no,,,no,qatar.txt
QAT_mt,theorist,no,,,no,qatar.txt
QAT_nt,theorist,no,,,no,qatar.txt
QAT_awt,theorist,no,,,no,qatar.txt
RCG_democratic_guy,political_advisor,no,,,no,republic_of_congo.txt
RCG_communist_guy,political_advisor,no,,,no,republic_of_congo.txt
RCG_fascist_guy,political_advisor,no,,,no,republic_of_congo.txt
RCG_pot,political_advisor,no,,,no,republic_of_congo.txt
RCG_coi,political_advisor,no,,,no,republic_of_congo.txt
RCG_stc,political_advisor,no,,,no,republic_of_congo.txt
RCG_aco2,army_chief,no,,,no,republic_of_congo.txt
RCG_acd2,army_chief,no,,,no,republic_of_congo.txt
RCG_acr,air_chief,no,,,no,republic_of_congo.txt
RCG_acgs,air_chief,no,,,no,republic_of_congo.txt
RCG_nccr,navy_chief,no,,,no,republic_of_congo.txt
RCG_ncm,navy_chief,no,,,no,republic_of_congo.txt
RCG_ar,high_command,no,,,no,republic_of_congo.txt
RCG_ai2,high_command,no,,,no,republic_of_congo.txt
RCG_aa2,high_command,no,,,no,republic_of_congo.txt
RCG_acas,high_command,no,,,no,republic_of_congo.txt
RCG_ncs,high_command,no,,,no,republic_of_congo.txt
RCG_mt,theorist,no,,,no,republic_of_congo.txt
RCG_nt,theorist,no,,,no,republic_of_congo.txt
RCG_awt,theorist,no,,,no,republic_of_congo.txt
ROM_revenge_against_soviet,country,no,,-1,no,romania.txt
ROM_revenge_against_germany,country,no,,-1,no,romania.txt
ROM_romanian_volunteer_brigades,country,no,,-1,no,romania.txt
ROM_fortify_the_borders,country,no,,-1,no,romania.txt
ROM_flexible_foreign_policy,country,no,,-1,no,romania.txt
ROM_flexible_foreign_policy_2,country,no,,-1,no,romania.txt
ROM_king_carol_ii_hedonist,country,no,,-1,no,romania.txt
ROM_king_carol_ii_consumer_penalty,country,no,,-1,no,romania.txt
ROM_king_carol_ii_factory_penalty,country,no,,-1,no,romania.txt
ROM_king_carol_ii_factory_paid_with_pp,country,no,,-1,no,romania.txt
ROM_king_carol_ii_paid_with_pp,country,no,,-1,no,romania.txt
ROM_king_carol_ii_handled,country,no,,-1,no,romania.txt
ROM_king_carol_ii_handled_2,country,no,,-1,no,romania.txt
ROM_the_sentinel_of_the_motherland,country,no,,-1,no,romania.txt
ROM_the_sentinel_of_the_motherland_2,country,no,,-1,no,romania.txt
ROM_king_carol_emptied_accounts,country,no,,-1,no,romania.txt
ROM_figurehead_king_michael,country,no,,-1,no,romania.txt
ROM_securitate,country,no,,-1,no,romania.txt
ROM_iron_guard,country,no,,-1,no,romania.txt
ROM_constitutional_guarantees,country,no,,-1,no,romania.txt
ROM_preserve_greater_romania,country,no,,-1,no,romania.txt
ROM_a_deal_with_the_devil,country,no,,-1,no,romania.txt
ROM_a_deal_with_the_devil_2,country,no,,-1,no,romania.txt
ROM_agrarian_reform,country,no,,-1,no,romania.txt
ROM_exploit_the_baita_mines,country,no,,-1,no,romania.txt
ROM_balkans_dominance,country,no,,-1,no,romania.txt
ROM_war_preparation,country,no,,-1,no,romania.txt
ROM_army_war_college,country,no,,-1,no,romania.txt
ROM_local_development,country,no,,-1,no,romania.txt
ROM_acquire_licenses,country,no,,-1,no,romania.txt
ROM_acquire_modern_tanks,country,no,,-1,no,romania.txt
ROM_reserve_divisions,country,no,,-1,no,romania.txt
ROM_coastal_defense_ships,country,no,,-1,no,romania.txt
ROM_coastal_defense_ships_2,country,no,,-1,no,romania.txt
ROM_white_squadron,country,no,,-1,no,romania.txt
ROM_national_christian_party_in_power,country,no,,-1,no,romania.txt
pzinz_rom,tank_manufacturer,no,,,no,romania.txt
ROM_leonidas_works,tank_manufacturer,no,50,,no,romania.txt
ROM_ROMLOC,industrial_concern,no,,,no,romania.txt
constanta_shipyard,naval_manufacturer,no,,,no,romania.txt
ROM_coastal_defense_navy_designer,naval_manufacturer,no,75,,no,romania.txt
ROM_black_sea_dominance_designer,naval_manufacturer,no,75,,no,romania.txt
ROM_vauxhall,materiel_manufacturer,no,75,,no,romania.txt
ROM_ford,materiel_manufacturer,no,75,,no,romania.txt
ROM_malaxa,materiel_manufacturer,no,,,no,romania.txt
ROM_cugir,materiel_manufacturer,no,,,no,romania.txt
ROM_resita,materiel_manufacturer,no,,,no,romania.txt
ROM_opel,materiel_manufacturer,no,75,,no,romania.txt
iar,aircraft_manufacturer,no,150,,no,romania.txt
ROM_iar,aircraft_manufacturer,no,50,,no,romania.txt
ROM_ICAR,aircraft_manufacturer,no,,,no,romania.txt
ROM_SET,aircraft_manufacturer,no,,,no,romania.txt
SAM_democratic_guy,political_advisor,no,,,no,samoa.txt
SAM_communist_guy,political_advisor,no,,,no,samoa.txt
SAM_fascist_guy,political_advisor,no,,,no,samoa.txt
SAM_pot,political_advisor,no,,,no,samoa.txt
SAM_coi,political_advisor,no,,,no,samoa.txt
SAM_stc,political_advisor,no,,,no,samoa.txt
SAM_aco2,army_chief,no,,,no,samoa.txt
SAM_acd2,army_chief,no,,,no,samoa.txt
SAM_acr,air_chief,no,,,no,samoa.txt
SAM_acgs,air_chief,no,,,no,samoa.txt
SAM_nccr,navy_chief,no,,,no,samoa.txt
SAM_ncm,navy_chief,no,,,no,samoa.txt
SAM_ar,high_command,no,,,no,samoa.txt
SAM_ai2,high_command,no,,,no,samoa.txt
SAM_aa2,high_command,no,,,no,samoa.txt
SAM_acas,high_command,no,,,no,samoa.txt
SAM_ncs,high_command,no,,,no,samoa.txt
SAM_mt,theorist,no,,,no,samoa.txt
SAM_nt,theorist,no,,,no,samoa.txt
SAM_awt,theorist,no,,,no,samoa.txt
SAX_democratic_guy,political_advisor,no,,,no,saxony.txt
SAX_communist_guy,political_advisor,no,,,no,saxony.txt
SAX_fascist_guy,political_advisor,no,,,no,saxony.txt
SAX_pot,political_advisor,no,,,no,saxony.txt
SAX_pf,political_advisor,no,,,no,saxony.txt
SAX_coi,political_advisor,no,,,no,saxony.txt
SAX_wi,political_advisor,no,,,no,saxony.txt
SAX_aco,army_chief,no,,,no,saxony.txt
SAX_acd,army_chief,no,,,no,saxony.txt
SAX_man,army_chief,no,,,no,saxony.txt
SAX_ent,army_chief,no,,,no,saxony.txt
SAXACR,air_chief,no,,,no,saxony.txt
SAX_acgs,air_chief,no,,,no,saxony.txt
SAX_ncdb,navy_chief,no,,,no,saxony.txt
SAX_ncav,navy_chief,no,,,no,saxony.txt
SAX_inf,high_command,no,,,no,saxony.txt
SAX_abi,high_command,no,,,no,saxony.txt
SAX_arg,high_command,no,,,no,saxony.txt
SAX_acom,high_command,no,,,no,saxony.txt
SAX_mt,theorist,no,,,no,saxony.txt
SAX_at,theorist,no,,,no,saxony.txt
SAX_nt,theorist,no,,,no,saxony.txt
SHL_democratic_guy,political_advisor,no,,,no,schleswig_holstein.txt
SHL_communist_guy,political_advisor,no,,,no,schleswig_holstein.txt
SHL_fascist_guy,political_advisor,no,,,no,schleswig_holstein.txt
SHL_pot,political_advisor,no,,,no,schleswig_holstein.txt
SHL_pf,political_advisor,no,,,no,schleswig_holstein.txt
SHL_coi,political_advisor,no,,,no,schleswig_holstein.txt
SHL_wi,political_advisor,no,,,no,schleswig_holstein.txt
SHL_aco,army_chief,no,,,no,schleswig_holstein.txt
SHL_acd,army_chief,no,,,no,schleswig_holstein.txt
SHL_man,army_chief,no,,,no,schleswig_holstein.txt
SHL_ent,army_chief,no,,,no,schleswig_holstein.txt
SHLACR,air_chief,no,,,no,schleswig_holstein.txt
SHL_acgs,air_chief,no,,,no,schleswig_holstein.txt
SHL_ncdb,navy_chief,no,,,no,schleswig_holstein.txt
SHL_ncav,navy_chief,no,,,no,schleswig_holstein.txt
SHL_inf,high_command,no,,,no,schleswig_holstein.txt
SHL_abi,high_command,no,,,no,schleswig_holstein.txt
SHL_arg,high_command,no,,,no,schleswig_holstein.txt
SHL_acom,high_command,no,,,no,schleswig_holstein.txt
SHL_mt,theorist,no,,,no,schleswig_holstein.txt
SHL_at,theorist,no,,,no,schleswig_holstein.txt
SHL_nt,theorist,no,,,no,schleswig_holstein.txt
idea_SIA_army_of_siam,country,no,,-1,no,siam.txt
SIK_soviet_military_cooperation,country,no,,-1,no,sinkiang.txt
SIK_soviet_pilot_schools,country,no,,-1,no,sinkiang.txt
SIK_influx_of_soviet_supplies,country,no,,-1,no,sinkiang.txt
SIK_three_year_plan,country,no,,-1,no,sinkiang.txt
SIK_a_modern_province,country,no,,-1,no,sinkiang.txt
SIK_the_six_policies,country,no,,-1,no,sinkiang.txt
SIC_the_new_guominjun_idea,country,no,,-1,no,sinkiang.txt
SIK_transformation_of_nature_idea,country,no,,-1,no,sinkiang.txt
SIK_state_atheism_freedom_of_religion,country,no,,-1,no,sinkiang.txt
SIK_battle_for_sinkiang,country,no,,-1,no,sinkiang.txt
KHM_unrest,country,no,,-1,no,sinkiang.txt
KHM_influx_of_funds_idea,country,no,,-1,no,sinkiang.txt
KHM_promoting_jadidist_movements_idea,country,no,,-1,no,sinkiang.txt
KHM_unrest_2,country,no,,-1,no,sinkiang.txt
KHM_pushing_them_back_idea,country,no,,-1,no,sinkiang.txt
KHM_confiscated_gold,country,no,,-1,no,sinkiang.txt
SIK_the_nkvd_no_lar,country,no,,-1,no,sinkiang.txt
SIK_the_nkvd_lar,country,no,,-1,no,sinkiang.txt
SLV_democratic_guy,political_advisor,no,,,no,slovenia.txt
SLV_communist_guy,political_advisor,no,,,no,slovenia.txt
SLV_fascist_guy,political_advisor,no,,,no,slovenia.txt
SLV_pot,political_advisor,no,,,no,slovenia.txt
SLV_coi,political_advisor,no,,,no,slovenia.txt
SLV_stc,political_advisor,no,,,no,slovenia.txt
SLV_aco2,army_chief,no,,,no,slovenia.txt
SLV_acd2,army_chief,no,,,no,slovenia.txt
SLV_acr,air_chief,no,,,no,slovenia.txt
SLV_acgs,air_chief,no,,,no,slovenia.txt
SLV_nccr,navy_chief,no,,,no,slovenia.txt
SLV_ncm,navy_chief,no,,,no,slovenia.txt
SLV_ar,high_command,no,,,no,slovenia.txt
SLV_ai2,high_command,no,,,no,slovenia.txt
SLV_aa2,high_command,no,,,no,slovenia.txt
SLV_acas,high_command,no,,,no,slovenia.txt
SLV_ncs,high_command,no,,,no,slovenia.txt
SLV_mt,theorist,no,,,no,slovenia.txt
SLV_nt,theorist,no,,,no,slovenia.txt
SLV_awt,theorist,no,,,no,slovenia.txt
SOM_democratic_guy,political_advisor,no,,,no,somalia.txt
SOM_communist_guy,political_advisor,no,,,no,somalia.txt
SOM_fascist_guy,political_advisor,no,,,no,somalia.txt
SOM_pot,political_advisor,no,,,no,somalia.txt
SOM_coi,political_advisor,no,,,no,somalia.txt
SOM_stc,political_advisor,no,,,no,somalia.txt
SOM_aco2,army_chief,no,,,no,somalia.txt
SOM_acd2,army_chief,no,,,no,somalia.txt
SOM_acr,air_chief,no,,,no,somalia.txt
SOM_acgs,air_chief,no,,,no,somalia.txt
SOM_nccr,navy_chief,no,,,no,somalia.txt
SOM_ncm,navy_chief,no,,,no,somalia.txt
SOM_ar,high_command,no,,,no,somalia.txt
SOM_ai2,high_command,no,,,no,somalia.txt
SOM_aa2,high_command,no,,,no,somalia.txt
SOM_acas,high_command,no,,,no,somalia.txt
SOM_ncs,high_command,no,,,no,somalia.txt
SOM_mt,theorist,no,,,no,somalia.txt
SOM_nt,theorist,no,,,no,somalia.txt
SOM_awt,theorist,no,,,no,somalia.txt
SAF_ossewabrandwag,country,no,,-1,no,south_africa.txt
SAF_ossewabrandwag_2,country,no,,-1,no,south_africa.txt
SAF_ossewabrandwag_fascism,country,no,,-1,no,south_africa.txt
SAF_history_of_segregation,country,no,,-1,no,south_africa.txt
SAF_history_of_segregation_2,country,no,,-1,no,south_africa.txt
SAF_abandon_westminster,country,no,,-1,no,south_africa.txt
SAF_abandon_westminster_fascism,country,no,,-1,no,south_africa.txt
SAF_abandon_westminster_communism,country,no,,-1,no,south_africa.txt
SAF_emergency_workers,country,no,,-1,no,south_africa.txt
SAF_cheap_labor_1,country,no,,-1,no,south_africa.txt
SAF_cheap_labor_2,country,no,,-1,no,south_africa.txt
SAF_cheap_labor_3,country,no,,-1,no,south_africa.txt
SAF_voortrekker_monument,country,no,,-1,no,south_africa.txt
SAF_voortrekker_monument_2,country,no,,-1,no,south_africa.txt
SAF_black_volunteers,country,no,,-1,no,south_africa.txt
SAF_equal_opportunities,country,no,,-1,no,south_africa.txt
SAF_support_the_world_revolution,country,no,,-1,no,south_africa.txt
SAF_soviet_advisers,country,no,,-1,no,south_africa.txt
SAF_scw_veterans,country,no,,-1,no,south_africa.txt
SAF_support_spain,country,no,,-1,no,south_africa.txt
SAF_desert_equipment,country,no,,-1,no,south_africa.txt
SAF_king_edward,country,no,,-1,no,south_africa.txt
SAF_gold_exports,country,no,,-1,no,south_africa.txt
SAF_joint_air_training_scheme,country,no,,-1,no,south_africa.txt
iscor,tank_manufacturer,no,,,no,south_africa.txt
SAF_south_african_railways,industrial_concern,no,50,,no,south_africa.txt
SOV_second_five_year_plan_fake_1936_ns,country,no,,-1,no,SOV.txt
SOV_second_five_year_plan_fake_1939_ns,country,no,,-1,no,SOV.txt
trotskyite_plot_nsb,country,no,,-1,no,SOV.txt
trotskyite_plot_purged,country,no,,-1,no,SOV.txt
home_of_revolution,country,no,,-1,no,SOV.txt
SOV_molotov_ribbentrop_pact,country,no,,-1,no,SOV.txt
SOV_understaffed_bureaucracy,country,no,,-1,no,SOV.txt
SOV_anti_soviet_military_thinking_banned_army,country,no,,-1,no,SOV.txt
SOV_training_activities_curtailed,country,no,,-1,no,SOV.txt
SOV_purged_junior_army_officers_1,country,no,,-1,no,SOV.txt
SOV_purged_junior_army_officers_2,country,no,,-1,no,SOV.txt
SOV_purged_junior_army_officers_3,country,no,,-1,no,SOV.txt
SOV_anti_soviet_military_thinking_banned_navy,country,no,,-1,no,SOV.txt
SOV_shipyard_staff_purged,country,no,,-1,no,SOV.txt
SOV_purged_junior_navy_officers_1,country,no,,-1,no,SOV.txt
SOV_purged_junior_navy_officers_2,country,no,,-1,no,SOV.txt
SOV_purged_junior_navy_officers_3,country,no,,-1,no,SOV.txt
SOV_anti_soviet_military_thinking_banned_airforce,country,no,,-1,no,SOV.txt
SOV_ground_based_training,country,no,,-1,no,SOV.txt
SOV_anti_capitalist_campaign_eng,country,no,,-1,no,SOV.txt
SOV_anti_capitalist_campaign_fra,country,no,,-1,no,SOV.txt
SOV_anti_capitalist_campaign_ger,country,no,,-1,no,SOV.txt
SOV_anti_capitalist_campaign_ita,country,no,,-1,no,SOV.txt
SOV_anti_capitalist_campaign_usa,country,no,,-1,no,SOV.txt
SOV_anti_capitalist_campaign_jap,country,no,,-1,no,SOV.txt
SOV_anti_fascist_campaign_eng,country,no,,-1,no,SOV.txt
SOV_anti_fascist_campaign_fra,country,no,,-1,no,SOV.txt
SOV_anti_fascist_campaign_ger,country,no,,-1,no,SOV.txt
SOV_anti_fascist_campaign_ita,country,no,,-1,no,SOV.txt
SOV_anti_fascist_campaign_usa,country,no,,-1,no,SOV.txt
SOV_anti_fascist_campaign_jap,country,no,,-1,no,SOV.txt
SOV_young_builders_of_communism,country,no,,-1,no,SOV.txt
SOV_broken_peace_dreams_attacker,country,no,,-1,no,SOV.txt
SOV_broken_peace_dreams_defender,country,no,,-1,no,SOV.txt
SOV_restoration_and_development_idea,country,no,,-1,no,SOV.txt
SOV_no_time_for_peace_idea,country,no,,-1,no,SOV.txt
SOV_transformation_of_nature,country,no,,-1,no,SOV.txt
SOV_support_in_china_communism,country,no,,-1,no,SOV.txt
SOV_support_in_china_democratic,country,no,,-1,no,SOV.txt
SOV_support_in_china_fascism,country,no,,-1,no,SOV.txt
SOV_support_in_china_neutrality,country,no,,-1,no,SOV.txt
SOV_preparations_for_soviet_japanese_war,country,no,,-1,no,SOV.txt
SOV_preparations_for_soviet_japanese_war_china,country,no,,-1,no,SOV.txt
SOV_soviet_japanese_reckoning,country,no,,-1,no,SOV.txt
SOV_soviet_japanese_reckoning_china,country,no,,-1,no,SOV.txt
SOV_soviet_japanese_anti_usa_pact,country,no,,-1,no,SOV.txt
SOV_defense_industry_artillery_bonus,country,no,,-1,no,SOV.txt
SOV_the_road_of_life_ns,country,no,,-1,no,SOV.txt
SOV_desperate_measures_ns,country,no,,-1,no,SOV.txt
SOV_smersh,country,no,,-1,no,SOV.txt
SOV_smersh_no_lar,country,no,,-1,no,SOV.txt
SOV_nkvd_nsb,country,no,,-1,no,SOV.txt
SOV_stakhanovite_movement,country,no,,-1,no,SOV.txt
SOV_war_heroes_ns,country,no,,-1,no,SOV.txt
SOV_collectivist_propaganda_ns,country,no,,-1,no,SOV.txt
SOV_socialist_emulation_1_ns,country,no,,-1,no,SOV.txt
SOV_socialist_emulation_2_ns,country,no,,-1,no,SOV.txt
SOV_development_of_eastern_allies,country,no,,-1,no,SOV.txt
SOV_war_measures_allies,country,no,,-1,no,SOV.txt
SOV_military_advisors_in_spain,country,no,,-1,no,SOV.txt
SOV_soviet_advisors_spr,country,no,,-1,no,SOV.txt
SOV_face_western_fascism_ns,country,no,,-1,no,SOV.txt
SOV_liberation_of_the_european_proletariat_ns,country,no,,-1,no,SOV.txt
SOV_soviet_atomic_bomb_project_ns,country,no,,-1,no,SOV.txt
SOV_stolen_vital_nuclear_information,country,no,,-1,no,SOV.txt
SOV_central_headquarters_of_the_partisan_movement,country,no,,-1,no,SOV.txt
SOV_central_headquarters_of_the_partisan_movement_no_lar,country,no,,-1,no,SOV.txt
SOV_national_academy_of_sciences_puppet,country,no,,-1,no,SOV.txt
SOV_national_academy_of_sciences_fake,country,no,,-1,no,SOV.txt
SOV_national_academy_of_sciences_alt_fake,country,no,,-1,no,SOV.txt
SOV_comecon_sov_default,country,no,,-1,no,SOV.txt
SOV_comecon_sov_industrialization,country,no,,-1,no,SOV.txt
SOV_comecon_sov_military,country,no,,-1,no,SOV.txt
SOV_comecon_puppet_default,country,no,,-1,no,SOV.txt
SOV_comecon_puppet_industrialization,country,no,,-1,no,SOV.txt
SOV_comecon_puppet_military,country,no,,-1,no,SOV.txt
SOV_common_economic_space_sov_default,country,no,,-1,no,SOV.txt
SOV_common_economic_space_sov_industrialization,country,no,,-1,no,SOV.txt
SOV_common_economic_space_sov_military,country,no,,-1,no,SOV.txt
SOV_common_economic_space_puppet_default,country,no,,-1,no,SOV.txt
