state_id,province_id,source_file
716,9781,716-Liaotung.txt
716,9788,716-Liaotung.txt
716,9835,716-Liaotung.txt
716,9854,716-Liaotung.txt
716,9885,716-Liaotung.txt
716,11764,716-Liaotung.txt
716,11771,716-Liaotung.txt
716,11808,716-Liaotung.txt
716,11815,716-Liaotung.txt
717,783,717-Chuho.txt
717,944,717-Chuho.txt
717,973,717-Chuho.txt
717,1571,717-Chuho.txt
717,3791,717-Chuho.txt
717,3944,717-Chuho.txt
717,4551,717-Chuho.txt
717,6806,717-Chuho.txt
717,6811,717-Chuho.txt
717,6863,717-Chuho.txt
717,6964,717-Chuho.txt
717,7569,717-Chuho.txt
717,7670,717-Chuho.txt
717,9623,717-Chuho.txt
717,9766,717-Chuho.txt
717,9798,717-Chuho.txt
717,9897,717-Chuho.txt
717,10215,717-Chuho.txt
717,10376,717-Chuho.txt
717,10463,717-Chuho.txt
717,10503,717-Chuho.txt
717,10519,717-Chuho.txt
717,10521,717-Chuho.txt
717,11893,717-Chuho.txt
717,11906,717-Chuho.txt
717,12342,717-Chuho.txt
717,12355,717-Chuho.txt
717,12443,717-Chuho.txt
717,12482,717-Chuho.txt
717,12500,717-Chuho.txt
718,1950,718-Stanleyville.txt
718,2034,718-Stanleyville.txt
718,2073,718-Stanleyville.txt
718,2154,718-Stanleyville.txt
718,6027,718-Stanleyville.txt
718,11934,718-Stanleyville.txt
718,12808,718-Stanleyville.txt
718,12847,718-Stanleyville.txt
719,1468,719-Natal.txt
719,1494,719-Natal.txt
719,1833,719-Natal.txt
719,4556,719-Natal.txt
719,4584,719-Natal.txt
719,4696,719-Natal.txt
719,7576,719-Natal.txt
719,7900,719-Natal.txt
719,8178,719-Natal.txt
72,9551,72-Zaolzie.txt
72,9567,72-Zaolzie.txt
720,10995,720-South Georgia.txt
721,1326,721-Portuguese Timor.txt
721,12178,721-Portuguese Timor.txt
721,12190,721-Portuguese Timor.txt
721,12206,721-Portuguese Timor.txt
721,13001,721-Portuguese Timor.txt
722,6012,722-Petsamo.txt
722,6183,722-Petsamo.txt
722,9140,722-Petsamo.txt
722,11142,722-Petsamo.txt
723,2197,723-Southern Island.txt
723,2203,723-Southern Island.txt
723,2211,723-Southern Island.txt
723,4819,723-Southern Island.txt
723,5195,723-Southern Island.txt
723,7839,723-Southern Island.txt
723,8204,723-Southern Island.txt
723,8212,723-Southern Island.txt
723,8232,723-Southern Island.txt
723,8241,723-Southern Island.txt
723,10650,723-Southern Island.txt
723,12632,723-Southern Island.txt
723,12966,723-Southern Island.txt
723,12974,723-Southern Island.txt
723,12980,723-Southern Island.txt
723,12988,723-Southern Island.txt
724,1279,724-Khorat.txt
724,1281,724-Khorat.txt
724,1308,724-Khorat.txt
724,1337,724-Khorat.txt
724,1366,724-Khorat.txt
724,1394,724-Khorat.txt
724,4297,724-Khorat.txt
724,4312,724-Khorat.txt
724,4371,724-Khorat.txt
724,4388,724-Khorat.txt
724,4392,724-Khorat.txt
724,7236,724-Khorat.txt
724,10156,724-Khorat.txt
724,10158,724-Khorat.txt
724,12122,724-Khorat.txt
724,12131,724-Khorat.txt
724,12201,724-Khorat.txt
724,12220,724-Khorat.txt
724,12230,724-Khorat.txt
724,12286,724-Khorat.txt
725,13038,725-Nauru.txt
726,7290,726-Samoa.txt
726,13080,726-Samoa.txt
727,13048,727-Line Islands.txt
727,13049,727-Line Islands.txt
727,13053,727-Line Islands.txt
728,11981,728-Guangzhouwan.txt
729,4189,729-Macau.txt
73,3548,73-Carpathian Ruthenia.txt
73,6571,73-Carpathian Ruthenia.txt
73,9563,73-Carpathian Ruthenia.txt
73,11536,73-Carpathian Ruthenia.txt
73,11691,73-Carpathian Ruthenia.txt
730,373,730-St Pierre and Miquelon .txt
731,895,731-Central Macedonia.txt
731,936,731-Central Macedonia.txt
731,966,731-Central Macedonia.txt
731,3526,731-Central Macedonia.txt
731,3844,731-Central Macedonia.txt
731,3936,731-Central Macedonia.txt
731,6990,731-Central Macedonia.txt
731,10163,731-Central Macedonia.txt
731,11818,731-Central Macedonia.txt
732,1483,732-Pamir.txt
732,1675,732-Pamir.txt
732,1825,732-Pamir.txt
732,2058,732-Pamir.txt
732,4224,732-Pamir.txt
732,4316,732-Pamir.txt
732,4391,732-Pamir.txt
732,4467,732-Pamir.txt
732,4768,732-Pamir.txt
732,4923,732-Pamir.txt
732,5062,732-Pamir.txt
732,10408,732-Pamir.txt
732,10530,732-Pamir.txt
732,10660,732-Pamir.txt
732,12370,732-Pamir.txt
732,12511,732-Pamir.txt
732,12581,732-Pamir.txt
732,12583,732-Pamir.txt
732,13147,732-Pamir.txt
733,10321,733-Andaman.txt
733,12251,733-Andaman.txt
734,7390,734-Nendo.txt
735,764,735-Savoy.txt
735,778,735-Savoy.txt
735,3764,735-Savoy.txt
735,3959,735-Savoy.txt
735,6609,735-Savoy.txt
735,6975,735-Savoy.txt
735,9603,735-Savoy.txt
735,9736,735-Savoy.txt
735,9745,735-Savoy.txt
735,9909,735-Savoy.txt
735,11573,735-Savoy.txt
736,599,736-Litorale.txt
736,6626,736-Litorale.txt
736,11595,736-Litorale.txt
737,1286,737-New Britain.txt
737,1301,737-New Britain.txt
737,1329,737-New Britain.txt
737,1361,737-New Britain.txt
737,4304,737-New Britain.txt
737,4332,737-New Britain.txt
737,4352,737-New Britain.txt
737,4421,737-New Britain.txt
737,7251,737-New Britain.txt
737,7324,737-New Britain.txt
737,7339,737-New Britain.txt
737,7352,737-New Britain.txt
737,7412,737-New Britain.txt
737,10166,737-New Britain.txt
737,10206,737-New Britain.txt
737,12222,737-New Britain.txt
738,4579,738-Aru Islands.txt
739,1869,739-Haida Gwaii.txt
74,421,74-East Sudatenland.txt
74,3414,74-East Sudatenland.txt
74,3583,74-East Sudatenland.txt
74,6485,74-East Sudatenland.txt
740,7259,740-Vancouver Island.txt
740,1214,740-Vancouver Island.txt
740,12259,740-Vancouver Island.txt
740,12272,740-Vancouver Island.txt
740,1420,740-Vancouver Island.txt
741,1324,741-Cambodia.txt
741,1353,741-Cambodia.txt
741,1620,741-Cambodia.txt
741,4251,741-Cambodia.txt
741,4302,741-Cambodia.txt
741,4330,741-Cambodia.txt
741,4359,741-Cambodia.txt
741,4596,741-Cambodia.txt
741,4639,741-Cambodia.txt
741,5236,741-Cambodia.txt
741,7319,741-Cambodia.txt
741,7376,741-Cambodia.txt
741,7404,741-Cambodia.txt
741,7432,741-Cambodia.txt
741,7645,741-Cambodia.txt
741,10134,741-Cambodia.txt
741,10177,741-Cambodia.txt
741,10204,741-Cambodia.txt
741,10289,741-Cambodia.txt
741,10317,741-Cambodia.txt
741,10467,741-Cambodia.txt
741,12167,741-Cambodia.txt
741,12191,741-Cambodia.txt
741,12260,741-Cambodia.txt
741,12288,741-Cambodia.txt
741,12447,741-Cambodia.txt
741,12460,741-Cambodia.txt
741,12475,741-Cambodia.txt
742,1216,742-Stalinabad.txt
742,1384,742-Stalinabad.txt
742,1919,742-Stalinabad.txt
742,4542,742-Stalinabad.txt
742,7224,742-Stalinabad.txt
742,8027,742-Stalinabad.txt
742,10187,742-Stalinabad.txt
742,10417,742-Stalinabad.txt
742,12218,742-Stalinabad.txt
742,12250,742-Stalinabad.txt
742,12430,742-Stalinabad.txt
742,12805,742-Stalinabad.txt
743,10000,743-Qingdao.txt
744,1976,744-Xian.txt
744,2006,744-Xian.txt
744,4167,744-Xian.txt
744,4256,744-Xian.txt
744,4295,744-Xian.txt
744,5092,744-Xian.txt
744,7301,744-Xian.txt
744,7406,744-Xian.txt
744,7418,744-Xian.txt
744,10257,744-Xian.txt
744,12713,744-Xian.txt
745,1150,745-Dalian.txt
745,6851,745-Dalian.txt
746,1959,746-Ordos.txt
746,3427,746-Ordos.txt
746,4960,746-Ordos.txt
746,4986,746-Ordos.txt
746,10451,746-Ordos.txt
746,10854,746-Ordos.txt
746,12706,746-Ordos.txt
747,4559,747-Dali Bai.txt
747,4937,747-Dali Bai.txt
747,5009,747-Dali Bai.txt
747,7965,747-Dali Bai.txt
747,7976,747-Dali Bai.txt
747,8126,747-Dali Bai.txt
747,10413,747-Dali Bai.txt
747,10863,747-Dali Bai.txt
747,12789,747-Dali Bai.txt
747,12898,747-Dali Bai.txt
748,1010,748-Zunyi.txt
748,4325,748-Zunyi.txt
748,9939,748-Zunyi.txt
748,10763,748-Zunyi.txt
749,1125,749-Huangshan.txt
749,1153,749-Huangshan.txt
749,1171,749-Huangshan.txt
749,4105,749-Huangshan.txt
749,4173,749-Huangshan.txt
749,7007,749-Huangshan.txt
749,7104,749-Huangshan.txt
749,10044,749-Huangshan.txt
749,11937,749-Huangshan.txt
749,12019,749-Huangshan.txt
75,569,75-Moravia.txt
75,3553,75-Moravia.txt
75,3569,75-Moravia.txt
75,6562,75-Moravia.txt
75,6576,75-Moravia.txt
75,6590,75-Moravia.txt
75,11511,75-Moravia.txt
750,4896,750-Changde.txt
750,5030,750-Changde.txt
750,7101,750-Changde.txt
750,7201,750-Changde.txt
750,7279,750-Changde.txt
750,7434,750-Changde.txt
750,10006,750-Changde.txt
750,10757,750-Changde.txt
750,12086,750-Changde.txt
750,12414,750-Changde.txt
751,2067,751-Liangshan.txt
751,7294,751-Liangshan.txt
751,10726,751-Liangshan.txt
751,10841,751-Liangshan.txt
752,1918,752-Chamdo.txt
752,1999,752-Chamdo.txt
752,7988,752-Chamdo.txt
752,8104,752-Chamdo.txt
752,12724,752-Chamdo.txt
752,12837,752-Chamdo.txt
752,4999,752-Chamdo.txt
753,1257,753-Gannan.txt
753,2045,753-Gannan.txt
753,4375,753-Gannan.txt
753,4403,753-Gannan.txt
753,5193,753-Gannan.txt
753,9966,753-Gannan.txt
753,10787,753-Gannan.txt
753,10903,753-Gannan.txt
754,1882,754-Golog.txt
754,4536,754-Golog.txt
754,4888,754-Golog.txt
754,7270,754-Golog.txt
754,10490,754-Golog.txt
754,10817,754-Golog.txt
754,11448,754-Golog.txt
754,12732,754-Golog.txt
754,12815,754-Golog.txt
754,13380,754-Golog.txt
755,2053,755-Haixi.txt
755,2099,755-Haixi.txt
755,7997,755-Haixi.txt
755,10750,755-Haixi.txt
755,10796,755-Haixi.txt
755,10834,755-Haixi.txt
755,10865,755-Haixi.txt
755,12846,755-Haixi.txt
755,12890,755-Haixi.txt
755,13146,755-Haixi.txt
755,13381,755-Haixi.txt
756,1778,756-Jiuquan.txt
756,2028,756-Jiuquan.txt
756,5076,756-Jiuquan.txt
756,7971,756-Jiuquan.txt
756,12596,756-Jiuquan.txt
756,12820,756-Jiuquan.txt
757,1991,757-Shigatse.txt
757,2014,757-Shigatse.txt
757,2098,757-Shigatse.txt
757,4900,757-Shigatse.txt
757,5033,757-Shigatse.txt
757,8121,757-Shigatse.txt
757,12807,757-Shigatse.txt
758,1961,758-Ngari.txt
758,5094,758-Ngari.txt
758,8029,758-Ngari.txt
758,10802,758-Ngari.txt
758,12784,758-Ngari.txt
758,12801,758-Ngari.txt
759,1698,759-Kunlun.txt
759,2074,759-Kunlun.txt
759,4947,759-Kunlun.txt
759,5736,759-Kunlun.txt
76,711,76-Northern Transylvania.txt
76,713,76-Northern Transylvania.txt
76,727,76-Northern Transylvania.txt
76,746,76-Northern Transylvania.txt
76,3689,76-Northern Transylvania.txt
76,3696,76-Northern Transylvania.txt
76,3709,76-Northern Transylvania.txt
76,6711,76-Northern Transylvania.txt
76,6714,76-Northern Transylvania.txt
76,6731,76-Northern Transylvania.txt
76,9668,76-Northern Transylvania.txt
76,9670,76-Northern Transylvania.txt
76,9672,76-Northern Transylvania.txt
76,9685,76-Northern Transylvania.txt
76,9687,76-Northern Transylvania.txt
76,9704,76-Northern Transylvania.txt
76,11676,76-Northern Transylvania.txt
760,1838,760-Dabancheng.txt
760,4704,760-Dabancheng.txt
760,4843,760-Dabancheng.txt
760,7732,760-Dabancheng.txt
760,10839,760-Dabancheng.txt
760,12524,760-Dabancheng.txt
760,12598,760-Dabancheng.txt
760,12671,760-Dabancheng.txt
761,1776,761-Hulunbuir.txt
761,4745,761-Hulunbuir.txt
761,4852,761-Hulunbuir.txt
761,7697,761-Hulunbuir.txt
761,7743,761-Hulunbuir.txt
761,10541,761-Hulunbuir.txt
761,10567,761-Hulunbuir.txt
761,10612,761-Hulunbuir.txt
761,10638,761-Hulunbuir.txt
761,12537,761-Hulunbuir.txt
761,12690,761-Hulunbuir.txt
761,13150,761-Hulunbuir.txt
762,506,762-Katowice.txt
762,6464,762-Katowice.txt
763,281,763-Konigsberg.txt
763,348,763-Konigsberg.txt
763,395,763-Konigsberg.txt
763,3384,763-Konigsberg.txt
763,6332,763-Konigsberg.txt
763,11265,763-Konigsberg.txt
764,614,764-West Banat.txt
764,3614,764-West Banat.txt
764,6643,764-West Banat.txt
764,11787,764-West Banat.txt
765,8051,765-Qatar.txt
766,3701,766-Southern Bessarabia.txt
766,3704,766-Southern Bessarabia.txt
766,6727,766-Southern Bessarabia.txt
766,6743,766-Southern Bessarabia.txt
767,7987,767-North Darfur.txt
767,8103,767-North Darfur.txt
767,10900,767-North Darfur.txt
768,9962,768-Rwanda.txt
768,13364,768-Rwanda.txt
769,2220,769-Burundi.txt
769,13363,769-Burundi.txt
77,9614,77-Dobrogea.txt
77,11597,77-Dobrogea.txt
770,2255,770-Malawi.txt
770,12908,770-Malawi.txt
770,12986,770-Malawi.txt
770,13209,770-Malawi.txt
771,1846,771-Zambia.txt
771,5199,771-Zambia.txt
771,5221,771-Zambia.txt
771,10594,771-Zambia.txt
771,10930,771-Zambia.txt
771,12504,771-Zambia.txt
771,13173,771-Zambia.txt
772,2192,772-Middle Congo.txt
772,3109,772-Middle Congo.txt
772,6008,772-Middle Congo.txt
772,8193,772-Middle Congo.txt
772,12975,772-Middle Congo.txt
773,2080,773-Cameroon.txt
773,5036,773-Cameroon.txt
773,5054,773-Cameroon.txt
773,6039,773-Cameroon.txt
773,7963,773-Cameroon.txt
773,9137,773-Cameroon.txt
773,11194,773-Cameroon.txt
774,1473,774-Chad.txt
774,1883,774-Chad.txt
774,1993,774-Chad.txt
774,2081,774-Chad.txt
774,3123,774-Chad.txt
774,3181,774-Chad.txt
774,4897,774-Chad.txt
774,4978,774-Chad.txt
774,7919,774-Chad.txt
774,9152,774-Chad.txt
774,13138,774-Chad.txt
774,13211,774-Chad.txt
775,4902,775-B.E.T..txt
775,5136,775-B.E.T..txt
775,10893,775-B.E.T..txt
776,10919,776-Dahomey.txt
776,12874,776-Dahomey.txt
776,12762,776-Dahomey.txt
777,1951,777-Togo.txt
777,12843,777-Togo.txt
777,13212,777-Togo.txt
778,2001,778-Upper Volta.txt
778,7950,778-Upper Volta.txt
778,7983,778-Upper Volta.txt
778,8071,778-Upper Volta.txt
778,10836,778-Upper Volta.txt
778,12851,778-Upper Volta.txt
779,5013,779-Ivory Coast.txt
779,5070,779-Ivory Coast.txt
779,8065,779-Ivory Coast.txt
779,8122,779-Ivory Coast.txt
779,10762,779-Ivory Coast.txt
779,10803,779-Ivory Coast.txt
78,414,78-Bessarabia.txt
78,565,78-Bessarabia.txt
78,3407,78-Bessarabia.txt
78,3577,78-Bessarabia.txt
78,3707,78-Bessarabia.txt
78,3724,78-Bessarabia.txt
78,6600,78-Bessarabia.txt
78,9683,78-Bessarabia.txt
78,11686,78-Bessarabia.txt
78,11705,78-Bessarabia.txt
780,1909,780-Guinea.txt
780,4957,780-Guinea.txt
780,5039,780-Guinea.txt
780,8008,780-Guinea.txt
780,12802,780-Guinea.txt
780,12858,780-Guinea.txt
781,1975,781-Niger.txt
781,2056,781-Niger.txt
781,12707,781-Niger.txt
782,1115,782-Tombouctou.txt
782,2068,782-Tombouctou.txt
782,10725,782-Tombouctou.txt
782,10868,782-Tombouctou.txt
783,12857,783-Sidi Ifni.txt
784,3320,784-Ermland-Masuren.txt
784,9274,784-Ermland-Masuren.txt
784,9295,784-Ermland-Masuren.txt
784,11342,784-Ermland-Masuren.txt
785,454,785-Picardy.txt
785,3402,785-Picardy.txt
785,3447,785-Picardy.txt
785,6585,785-Picardy.txt
785,9561,785-Picardy.txt
785,11420,785-Picardy.txt
785,11549,785-Picardy.txt
786,1897,786-Mauritanian Desert.txt
786,1962,786-Mauritanian Desert.txt
786,7943,786-Mauritanian Desert.txt
786,8035,786-Mauritanian Desert.txt
786,10771,786-Mauritanian Desert.txt
786,10779,786-Mauritanian Desert.txt
786,10838,786-Mauritanian Desert.txt
787,1910,787-North Kashmir.txt
787,2041,787-North Kashmir.txt
787,2084,787-North Kashmir.txt
787,10821,787-North Kashmir.txt
788,794,788-Salamanca.txt
788,874,788-Salamanca.txt
788,3874,788-Salamanca.txt
788,6867,788-Salamanca.txt
788,9770,788-Salamanca.txt
788,13221,788-Salamanca.txt
789,875,789-Cordoba.txt
789,879,789-Cordoba.txt
789,950,789-Cordoba.txt
789,1090,789-Cordoba.txt
789,1192,789-Cordoba.txt
789,3810,789-Cordoba.txt
789,3871,789-Cordoba.txt
789,4095,789-Cordoba.txt
789,6744,789-Cordoba.txt
789,7198,789-Cordoba.txt
789,10111,789-Cordoba.txt
789,12083,789-Cordoba.txt
79,723,79-moldovia.txt
79,744,79-moldovia.txt
79,3728,79-moldovia.txt
79,3741,79-moldovia.txt
79,6584,79-moldovia.txt
79,6706,79-moldovia.txt
79,6729,79-moldovia.txt
79,6747,79-moldovia.txt
79,6761,79-moldovia.txt
79,9701,79-moldovia.txt
79,9716,79-moldovia.txt
79,11534,79-moldovia.txt
79,11652,79-moldovia.txt
79,11655,79-moldovia.txt
79,11672,79-moldovia.txt
79,11689,79-moldovia.txt
790,738,790-Asturias.txt
790,3729,790-Asturias.txt
790,3744,790-Asturias.txt
790,6749,790-Asturias.txt
790,9703,790-Asturias.txt
790,9719,790-Asturias.txt
790,11688,790-Asturias.txt
790,11707,790-Asturias.txt
790,13218,790-Asturias.txt
791,903,791-Valladolid.txt
791,3820,791-Valladolid.txt
791,4024,791-Valladolid.txt
791,6936,791-Valladolid.txt
791,9700,791-Valladolid.txt
791,9827,791-Valladolid.txt
791,9846,791-Valladolid.txt
791,9872,791-Valladolid.txt
791,11684,791-Valladolid.txt
791,11806,791-Valladolid.txt
791,11809,791-Valladolid.txt
791,11825,791-Valladolid.txt
791,13227,791-Valladolid.txt
792,740,792-Basque Country.txt
792,3735,792-Basque Country.txt
792,6756,792-Basque Country.txt
792,13233,792-Basque Country.txt
793,888,793-Guadalajara.txt
793,942,793-Guadalajara.txt
793,3858,793-Guadalajara.txt
793,3891,793-Guadalajara.txt
793,3945,793-Guadalajara.txt
793,6841,793-Guadalajara.txt
793,6879,793-Guadalajara.txt
793,6993,793-Guadalajara.txt
793,9757,793-Guadalajara.txt
793,9785,793-Guadalajara.txt
793,9852,793-Guadalajara.txt
793,9933,793-Guadalajara.txt
793,11742,793-Guadalajara.txt
793,11870,793-Guadalajara.txt
794,790,794-Eastern Aragon.txt
794,798,794-Eastern Aragon.txt
794,871,794-Eastern Aragon.txt
794,899,794-Eastern Aragon.txt
794,915,794-Eastern Aragon.txt
794,3909,794-Eastern Aragon.txt
794,3954,794-Eastern Aragon.txt
794,9813,794-Eastern Aragon.txt
794,11793,794-Eastern Aragon.txt
794,11819,794-Eastern Aragon.txt
794,11821,794-Eastern Aragon.txt
794,13222,794-Eastern Aragon.txt
794,13223,794-Eastern Aragon.txt
794,13225,794-Eastern Aragon.txt
795,844,795-Santarem.txt
795,924,795-Santarem.txt
795,3846,795-Santarem.txt
795,3886,795-Santarem.txt
795,3926,795-Santarem.txt
795,6986,795-Santarem.txt
795,9869,795-Santarem.txt
795,11768,795-Santarem.txt
796,2115,796-North Angola.txt
797,9833,797-Istanbul.txt
797,11829,797-Istanbul.txt
798,919,798-Amasya.txt
798,3807,798-Amasya.txt
798,3862,798-Amasya.txt
798,3964,798-Amasya.txt
798,11826,798-Amasya.txt
798,11844,798-Amasya.txt
799,12029,799-Hatay.txt
8,6583,8-Luxemburg.txt
8,13375,8-Luxemburg.txt
80,577,80-Bocovina.txt
80,9548,80-Bocovina.txt
800,652,800-Van.txt
800,4583,800-Van.txt
800,6935,800-Van.txt
800,7470,800-Van.txt
800,11880,800-Van.txt
800,12376,800-Van.txt
800,13121,800-Van.txt
801,3796,801-Moesia.txt
801,3819,801-Moesia.txt
801,3952,801-Moesia.txt
801,6842,801-Moesia.txt
801,9610,801-Moesia.txt
801,9612,801-Moesia.txt
802,6940,802-Kosovo.txt
802,9849,802-Kosovo.txt
802,9874,802-Kosovo.txt
802,9890,802-Kosovo.txt
803,11832,803-Southern Serbia.txt
803,11857,803-Southern Serbia.txt
803,11868,803-Southern Serbia.txt
804,953,804-Herzegovina.txt
804,6942,804-Herzegovina.txt
804,9894,804-Herzegovina.txt
804,11845,804-Herzegovina.txt
805,914,805-Northern Epirus.txt
805,13234,805-Northern Epirus.txt
805,13235,805-Northern Epirus.txt
806,743,806-French Basque Country.txt
806,9710,806-French Basque Country.txt
806,11697,806-French Basque Country.txt
807,243,807-Gdynia.txt
807,279,807-Gdynia.txt
807,334,807-Gdynia.txt
807,389,807-Gdynia.txt
807,3295,807-Gdynia.txt
807,3324,807-Gdynia.txt
807,6347,807-Gdynia.txt
807,9263,807-Gdynia.txt
808,9240,808-Riga.txt
808,9340,808-Riga.txt
808,10323,808-Riga.txt
809,265,809-Latgale.txt
809,3255,809-Latgale.txt
809,3525,809-Latgale.txt
809,6222,809-Latgale.txt
809,6342,809-Latgale.txt
809,11358,809-Latgale.txt
81,637,81-Oltenia.txt
81,3630,81-Oltenia.txt
81,3645,81-Oltenia.txt
81,6652,81-Oltenia.txt
81,6667,81-Oltenia.txt
81,11588,81-Oltenia.txt
81,11605,81-Oltenia.txt
81,11657,81-Oltenia.txt
810,222,810-Zemgale.txt
810,310,810-Zemgale.txt
810,319,810-Zemgale.txt
810,341,810-Zemgale.txt
810,3298,810-Zemgale.txt
810,6459,810-Zemgale.txt
810,7482,810-Zemgale.txt
810,9275,810-Zemgale.txt
810,11222,810-Zemgale.txt
811,185,811-Saaremaa.txt
811,6201,811-Saaremaa.txt
812,496,812-Tallinn.txt
812,567,812-Tallinn.txt
812,3152,812-Tallinn.txt
812,11426,812-Tallinn.txt
813,4640,813-Rakvere.txt
813,6099,813-Rakvere.txt
813,9079,813-Rakvere.txt
813,11057,813-Rakvere.txt
813,11127,813-Rakvere.txt
813,11443,813-Rakvere.txt
813,13127,813-Rakvere.txt
814,3272,814-Suduva.txt
814,6281,814-Suduva.txt
814,6407,814-Suduva.txt
814,11312,814-Suduva.txt
815,530,815-Aukstaitija.txt
815,6229,815-Aukstaitija.txt
815,6376,815-Aukstaitija.txt
815,9246,815-Aukstaitija.txt
815,9374,815-Aukstaitija.txt
815,9438,815-Aukstaitija.txt
815,11226,815-Aukstaitija.txt
815,11498,815-Aukstaitija.txt
816,801,816-West Virginia.txt
816,3941,816-West Virginia.txt
816,3975,816-West Virginia.txt
816,4627,816-West Virginia.txt
816,6850,816-West Virginia.txt
816,6958,816-West Virginia.txt
816,6971,816-West Virginia.txt
816,7466,816-West Virginia.txt
816,7588,816-West Virginia.txt
816,7646,816-West Virginia.txt
816,9923,816-West Virginia.txt
816,10441,816-West Virginia.txt
816,11888,816-West Virginia.txt
817,1723,817-Gobi.txt
817,1781,817-Gobi.txt
817,1787,817-Gobi.txt
817,1853,817-Gobi.txt
817,1855,817-Gobi.txt
817,4655,817-Gobi.txt
817,4729,817-Gobi.txt
817,4786,817-Gobi.txt
817,4856,817-Gobi.txt
817,4858,817-Gobi.txt
817,7749,817-Gobi.txt
817,7752,817-Gobi.txt
817,7806,817-Gobi.txt
817,7864,817-Gobi.txt
817,10558,817-Gobi.txt
817,10560,817-Gobi.txt
817,10575,817-Gobi.txt
817,10632,817-Gobi.txt
817,10634,817-Gobi.txt
817,10689,817-Gobi.txt
817,10695,817-Gobi.txt
817,10704,817-Gobi.txt
817,12539,817-Gobi.txt
817,12541,817-Gobi.txt
817,12544,817-Gobi.txt
817,12612,817-Gobi.txt
817,12614,817-Gobi.txt
817,12669,817-Gobi.txt
817,12686,817-Gobi.txt
818,1774,818-Khovd.txt
818,4751,818-Khovd.txt
818,4777,818-Khovd.txt
818,7773,818-Khovd.txt
818,7808,818-Khovd.txt
818,7843,818-Khovd.txt
818,7870,818-Khovd.txt
818,10539,818-Khovd.txt
818,10563,818-Khovd.txt
818,10669,818-Khovd.txt
818,12520,818-Khovd.txt
818,12695,818-Khovd.txt
819,1743,819-Dornod.txt
819,1868,819-Dornod.txt
819,4792,819-Dornod.txt
819,4873,819-Dornod.txt
819,7823,819-Dornod.txt
819,7885,819-Dornod.txt
819,10578,819-Dornod.txt
819,10647,819-Dornod.txt
819,10708,819-Dornod.txt
819,12533,819-Dornod.txt
819,12557,819-Dornod.txt
819,12629,819-Dornod.txt
819,12665,819-Dornod.txt
82,646,82-Banat.txt
82,662,82-Banat.txt
82,3649,82-Banat.txt
82,9606,82-Banat.txt
82,11592,82-Banat.txt
82,11608,82-Banat.txt
820,1689,820-Khovsgol.txt
820,1791,820-Khovsgol.txt
820,1834,820-Khovsgol.txt
820,4882,820-Khovsgol.txt
820,7676,820-Khovsgol.txt
820,7717,820-Khovsgol.txt
820,12579,820-Khovsgol.txt
820,12649,820-Khovsgol.txt
821,666,821 - Chenchnya-Ingushetia.txt
821,670,821 - Chenchnya-Ingushetia.txt
821,1455,821 - Chenchnya-Ingushetia.txt
821,3667,821 - Chenchnya-Ingushetia.txt
821,3672,821 - Chenchnya-Ingushetia.txt
821,6689,821 - Chenchnya-Ingushetia.txt
822,4744,822 - Chukotka.txt
822,5264,822 - Chukotka.txt
822,13062,822 - Chukotka.txt
822,13063,822 - Chukotka.txt
823,1479,823 - Karakalpakstan.txt
823,1576,823 - Karakalpakstan.txt
823,1614,823 - Karakalpakstan.txt
823,1721,823 - Karakalpakstan.txt
823,4488,823 - Karakalpakstan.txt
823,4618,823 - Karakalpakstan.txt
823,7541,823 - Karakalpakstan.txt
823,10348,823 - Karakalpakstan.txt
823,12233,823 - Karakalpakstan.txt
823,12471,823 - Karakalpakstan.txt
823,12474,823 - Karakalpakstan.txt
823,13207,823 - Karakalpakstan.txt
824,96,824 - Yamalia.txt
824,1729,824 - Yamalia.txt
824,1757,824 - Yamalia.txt
824,3415,824 - Yamalia.txt
824,4761,824 - Yamalia.txt
824,7809,824 - Yamalia.txt
824,10536,824 - Yamalia.txt
824,10564,824 - Yamalia.txt
824,12517,824 - Yamalia.txt
824,12545,824 - Yamalia.txt
825,105,825 - Nenetsia.txt
825,198,825 - Nenetsia.txt
825,3147,825 - Nenetsia.txt
825,6040,825 - Nenetsia.txt
825,6192,825 - Nenetsia.txt
825,9205,825 - Nenetsia.txt
825,10207,825 - Nenetsia.txt
825,11047,825 - Nenetsia.txt
825,11119,825 - Nenetsia.txt
825,12530,825 - Nenetsia.txt
826,672,826 - Abkhazia.txt
826,11599,826 - Abkhazia.txt
826,11617,826 - Abkhazia.txt
826,11647,826 - Abkhazia.txt
827,685,827 - Kabardino-Balkaria.txt
827,6674,827 - Kabardino-Balkaria.txt
827,9632,827 - Kabardino-Balkaria.txt
827,11614,827 - Kabardino-Balkaria.txt
828,9628,828 - North Ossetia.txt
828,9647,828 - North Ossetia.txt
828,11609,828 - North Ossetia.txt
829,3517,829 - Volga Germany.txt
829,3518,829 - Volga Germany.txt
829,6479,829 - Volga Germany.txt
829,6506,829 - Volga Germany.txt
829,6539,829 - Volga Germany.txt
829,6575,829 - Volga Germany.txt
829,6601,829 - Volga Germany.txt
829,9432,829 - Volga Germany.txt
829,9475,829 - Volga Germany.txt
829,11395,829 - Volga Germany.txt
829,11460,829 - Volga Germany.txt
829,11523,829 - Volga Germany.txt
83,696,83-crisana.txt
83,6682,83-crisana.txt
