template_name,unit_type_key,grid_x,grid_y
Divisione Autotrasportabile,infantry,0,0
Divisione Autotrasportabile,infantry,0,1
Divisione Autotrasportabile,infantry,0,2
Divisione Autotrasportabile,infantry,1,0
Divisione Autotrasportabile,infantry,1,1
Divisione Autotrasportabile,infantry,1,2
Divisione Autotrasportabile,light_armor,2,0
Divisione Autotrasportabile,motorized,2,1
Divisione Autotrasportabile,motorized,2,2
Divisione Motorizzata,motorized,0,0
Divisione Motorizzata,motorized,0,1
Divisione Motorizzata,motorized,1,0
Divisione Motorizzata,motorized,1,1
Divisione Motorizzata,motorized,2,0
Divisione Motorizzata,motorized,2,1
Divisione Motorizzata,motorized,2,2
Divisione Celere,cavalry,0,0
Divisione Celere,cavalry,0,1
Divisione Celere,cavalry,1,0
Divisione Celere,cavalry,1,1
Divisione Celere,motorized,2,0
Divisione Celere,motorized,2,1
Divisione Celere,light_armor,3,0
Divisione Corazzata,light_armor,0,0
Divisione Corazzata,light_armor,0,1
Divisione Corazzata,light_armor,0,2
Divisione Corazzata,light_armor,0,3
Divisione Corazzata,motorized,1,0
Divisione Corazzata,motorized,1,1
Divisione Corazzata,motorized,1,2
Raggruppamento Celere,cavalry,0,0
Raggruppamento Celere,cavalry,0,1
Raggruppamento Celere,motorized,1,0
Raggruppamento Celere,motorized,1,1
Raggruppamento Celere,light_armor,2,0
Camicie Nere,militia,0,0
Camicie Nere,militia,0,1
Camicie Nere,militia,1,0
Camicie Nere,militia,1,1
Camicie Nere,militia,2,0
Camicie Nere,militia,2,1
Divisione Coloniale,infantry,0,0
Divisione Coloniale,infantry,0,1
Divisione Coloniale,infantry,0,2
Divisione Coloniale,infantry,1,0
Divisione Ascari Libica,infantry,0,0
Divisione Ascari Libica,infantry,0,1
Divisione Ascari Libica,infantry,0,2
Divisione Ascari Libica,infantry,1,0
Divisione Ascari Eritrea,infantry,0,0
Divisione Ascari Eritrea,infantry,0,1
Divisione Ascari Eritrea,infantry,0,2
Divisione Ascari Eritrea,infantry,1,0
Divisione Ascari Somala,infantry,0,0
Divisione Ascari Somala,infantry,0,1
Divisione Ascari Somala,infantry,0,2
Divisione Ascari Somala,infantry,1,0
Banda Indigena Irregolare,irregular_infantry,0,0
Banda Indigena Irregolare,irregular_infantry,0,1
Banda Indigena Irregolare,irregular_infantry,1,0
Banda Indigena Irregolare,irregular_infantry,1,1
Truppe Irregolari a Cavallo,cavalry,0,0
Truppe Irregolari a Cavallo,cavalry,0,1
Truppe Irregolari a Cavallo,cavalry,1,0
Banda Irregolare Libica,irregular_infantry,0,0
Banda Irregolare Libica,irregular_infantry,0,1
Banda Irregolare Libica,irregular_infantry,1,0
Banda Irregolare Libica,irregular_infantry,1,1
Banda Irregolare Eritrea,irregular_infantry,0,0
Banda Irregolare Eritrea,irregular_infantry,0,1
Banda Irregolare Eritrea,irregular_infantry,1,0
Banda Irregolare Eritrea,irregular_infantry,1,1
Banda Irregolare Somala,irregular_infantry,0,0
Banda Irregolare Somala,irregular_infantry,0,1
Banda Irregolare Somala,irregular_infantry,1,0
Banda Irregolare Somala,irregular_infantry,1,1
Hohei Shidan,infantry,0,0
Hohei Shidan,infantry,0,1
Hohei Shidan,infantry,0,2
Hohei Shidan,infantry,1,0
Hohei Shidan,infantry,1,1
Hohei Shidan,infantry,1,2
Hohei Shidan,infantry,2,0
Hohei Shidan,infantry,2,1
Hohei Shidan,infantry,2,2
Hohei Shidan,infantry,3,0
Hohei Shidan,infantry,3,1
Hohei Shidan,infantry,3,2
Dokuritsu Konsei Ryodan,infantry,0,0
Dokuritsu Konsei Ryodan,infantry,0,1
Dokuritsu Konsei Ryodan,infantry,0,2
Dokuritsu Konsei Ryodan,infantry,1,0
Dokuritsu Konsei Ryodan,infantry,1,1
Dokuritsu Konsei Ryodan,light_armor,2,0
Dokuritsu Konsei Ryodan,light_armor,2,1
Kihei Shidan,cavalry,0,0
Kihei Shidan,cavalry,0,1
Kihei Shidan,cavalry,0,2
Kihei Shidan,cavalry,1,0
Kihei Shidan,cavalry,1,1
Kihei Shidan,cavalry,1,2
Jidousha Shidan,motorized,0,0
Jidousha Shidan,motorized,0,1
Jidousha Shidan,motorized,0,2
Jidousha Shidan,motorized,1,0
Jidousha Shidan,motorized,1,1
Jidousha Shidan,motorized,1,2
Jidousha Shidan,motorized,2,0
Jidousha Shidan,motorized,2,1
Jidousha Shidan,motorized,2,2
Jidousha Shidan,motorized,3,0
Jidousha Shidan,motorized,3,1
Jidousha Shidan,motorized,3,2
Rikusentai,marine,0,0
Rikusentai,marine,0,1
Rikusentai,marine,0,2
Rikusentai,marine,1,0
Rikusentai,marine,1,1
Rikusentai,marine,1,2
Chuton-chi Shidan,infantry,0,0
Chuton-chi Shidan,infantry,0,1
Chuton-chi Shidan,infantry,0,2
Chuton-chi Shidan,infantry,1,0
Chuton-chi Shidan,infantry,1,1
Chuton-chi Shidan,infantry,1,2
Ginrinbutai,bicycle_battalion,0,0
Ginrinbutai,bicycle_battalion,0,1
Ginrinbutai,bicycle_battalion,1,0
Ginrinbutai,bicycle_battalion,1,1
Kutei Shidan,paratrooper,0,0
Kutei Shidan,paratrooper,0,1
Kutei Shidan,paratrooper,0,2
Hohei Shidan,infantry,0,0
Hohei Shidan,infantry,0,1
Hohei Shidan,infantry,0,2
Hohei Shidan,infantry,1,0
Hohei Shidan,infantry,1,1
Hohei Shidan,infantry,1,2
Hohei Shidan,infantry,2,0
Hohei Shidan,infantry,2,1
Hohei Shidan,infantry,2,2
Hohei Shidan,infantry,3,0
Hohei Shidan,infantry,3,1
Hohei Shidan,infantry,3,2
Dokuritsu Konsei Ryodan,infantry,0,0
Dokuritsu Konsei Ryodan,infantry,0,1
Dokuritsu Konsei Ryodan,infantry,0,2
Dokuritsu Konsei Ryodan,infantry,1,0
Dokuritsu Konsei Ryodan,infantry,1,1
Dokuritsu Konsei Ryodan,medium_armor,2,0
Dokuritsu Konsei Ryodan,medium_armor,2,1
Kihei Shidan,cavalry,0,0
Kihei Shidan,cavalry,0,1
Kihei Shidan,cavalry,0,2
Kihei Shidan,cavalry,1,0
Kihei Shidan,cavalry,1,1
Kihei Shidan,cavalry,1,2
Jidousha Shidan,motorized,0,0
Jidousha Shidan,motorized,0,1
Jidousha Shidan,motorized,0,2
Jidousha Shidan,motorized,1,0
Jidousha Shidan,motorized,1,1
Jidousha Shidan,motorized,1,2
Jidousha Shidan,motorized,2,0
Jidousha Shidan,motorized,2,1
Jidousha Shidan,motorized,2,2
Jidousha Shidan,motorized,3,0
Jidousha Shidan,motorized,3,1
Jidousha Shidan,motorized,3,2
Rikusentai,marine,0,0
Rikusentai,marine,0,1
Rikusentai,marine,0,2
Rikusentai,marine,1,0
Rikusentai,marine,1,1
Rikusentai,marine,1,2
Chuton-chi Shidan,infantry,0,0
Chuton-chi Shidan,infantry,0,1
Chuton-chi Shidan,infantry,0,2
Chuton-chi Shidan,infantry,1,0
Chuton-chi Shidan,infantry,1,1
Chuton-chi Shidan,infantry,1,2
Ginrinbutai,bicycle_battalion,0,0
Ginrinbutai,bicycle_battalion,0,1
Ginrinbutai,bicycle_battalion,1,0
Ginrinbutai,bicycle_battalion,1,1
Kutei Shidan,paratrooper,0,0
Kutei Shidan,paratrooper,0,1
Kutei Shidan,paratrooper,0,2
Hohei Shidan,infantry,0,0
Hohei Shidan,infantry,0,1
Hohei Shidan,infantry,0,2
Hohei Shidan,infantry,1,0
Hohei Shidan,infantry,1,1
Hohei Shidan,infantry,1,2
Hohei Shidan,infantry,2,0
Hohei Shidan,infantry,2,1
Hohei Shidan,infantry,2,2
Hohei Shidan,infantry,3,0
Hohei Shidan,infantry,3,1
Hohei Shidan,infantry,3,2
Chugata Hohei Shidan,infantry,0,0
Chugata Hohei Shidan,infantry,0,1
Chugata Hohei Shidan,infantry,0,2
Chugata Hohei Shidan,infantry,1,0
Chugata Hohei Shidan,infantry,1,1
Chugata Hohei Shidan,infantry,1,2
Chugata Hohei Shidan,infantry,2,0
Chugata Hohei Shidan,infantry,2,1
Chugata Hohei Shidan,infantry,2,2
Dokuritsu Konsei Ryodan,infantry,0,0
Dokuritsu Konsei Ryodan,infantry,0,1
Dokuritsu Konsei Ryodan,infantry,0,2
Dokuritsu Konsei Ryodan,infantry,1,0
Dokuritsu Konsei Ryodan,infantry,1,1
Dokuritsu Konsei Ryodan,medium_armor,2,0
Dokuritsu Konsei Ryodan,medium_armor,2,1
Kihei Shidan,cavalry,0,0
Kihei Shidan,cavalry,0,1
Kihei Shidan,cavalry,0,2
Kihei Shidan,cavalry,1,0
Kihei Shidan,cavalry,1,1
Kihei Shidan,cavalry,1,2
Jidousha Shidan,motorized,0,0
Jidousha Shidan,motorized,0,1
Jidousha Shidan,motorized,0,2
Jidousha Shidan,motorized,1,0
Jidousha Shidan,motorized,1,1
Jidousha Shidan,motorized,1,2
Jidousha Shidan,motorized,2,0
Jidousha Shidan,motorized,2,1
Jidousha Shidan,motorized,2,2
Jidousha Shidan,motorized,3,0
Jidousha Shidan,motorized,3,1
Jidousha Shidan,motorized,3,2
Senshadan,light_armor,0,0
Senshadan,light_armor,0,1
Senshadan,light_armor,0,2
Rikusentai,marine,0,0
Rikusentai,marine,0,1
Rikusentai,marine,0,2
Rikusentai,marine,1,0
Rikusentai,marine,1,1
Rikusentai,marine,1,2
Chuton-chi Shidan,infantry,0,0
Chuton-chi Shidan,infantry,0,1
Chuton-chi Shidan,infantry,0,2
Chuton-chi Shidan,infantry,1,0
Chuton-chi Shidan,infantry,1,1
Chuton-chi Shidan,infantry,1,2
Ginrinbutai,bicycle_battalion,0,0
Ginrinbutai,bicycle_battalion,0,1
Ginrinbutai,bicycle_battalion,1,0
Ginrinbutai,bicycle_battalion,1,1
Kutei Shidan,paratrooper,0,0
Kutei Shidan,paratrooper,0,1
Kutei Shidan,paratrooper,0,2
Hohei Shidan,infantry,0,0
Hohei Shidan,infantry,0,1
Hohei Shidan,infantry,0,2
Hohei Shidan,infantry,1,0
Hohei Shidan,infantry,1,1
Hohei Shidan,infantry,1,2
Hohei Shidan,infantry,2,0
Hohei Shidan,infantry,2,1
Hohei Shidan,infantry,2,2
Hohei Shidan,infantry,3,0
Hohei Shidan,infantry,3,1
Hohei Shidan,infantry,3,2
Chugata Hohei Shidan,infantry,0,0
Chugata Hohei Shidan,infantry,0,1
Chugata Hohei Shidan,infantry,0,2
Chugata Hohei Shidan,infantry,1,0
Chugata Hohei Shidan,infantry,1,1
Chugata Hohei Shidan,infantry,1,2
Chugata Hohei Shidan,infantry,2,0
Chugata Hohei Shidan,infantry,2,1
Chugata Hohei Shidan,infantry,2,2
Dokuritsu Konsei Ryodan,infantry,0,0
Dokuritsu Konsei Ryodan,infantry,0,1
Dokuritsu Konsei Ryodan,infantry,0,2
Dokuritsu Konsei Ryodan,infantry,1,0
Dokuritsu Konsei Ryodan,infantry,1,1
Dokuritsu Konsei Ryodan,medium_armor,2,0
Dokuritsu Konsei Ryodan,medium_armor,2,1
Kihei Shidan,cavalry,0,0
Kihei Shidan,cavalry,0,1
Kihei Shidan,cavalry,0,2
Kihei Shidan,cavalry,1,0
Kihei Shidan,cavalry,1,1
Kihei Shidan,cavalry,1,2
Jidousha Shidan,motorized,0,0
Jidousha Shidan,motorized,0,1
Jidousha Shidan,motorized,0,2
Jidousha Shidan,motorized,1,0
Jidousha Shidan,motorized,1,1
Jidousha Shidan,motorized,1,2
Jidousha Shidan,motorized,2,0
Jidousha Shidan,motorized,2,1
Jidousha Shidan,motorized,2,2
Jidousha Shidan,motorized,3,0
Jidousha Shidan,motorized,3,1
Jidousha Shidan,motorized,3,2
Senshadan,light_armor,0,0
Senshadan,light_armor,0,1
Senshadan,light_armor,0,2
Rikusentai,marine,0,0
Rikusentai,marine,0,1
Rikusentai,marine,0,2
Rikusentai,marine,1,0
Rikusentai,marine,1,1
Rikusentai,marine,1,2
Chuton-chi Shidan,infantry,0,0
Chuton-chi Shidan,infantry,0,1
Chuton-chi Shidan,infantry,0,2
Chuton-chi Shidan,infantry,1,0
Chuton-chi Shidan,infantry,1,1
Chuton-chi Shidan,infantry,1,2
Ginrinbutai,bicycle_battalion,0,0
Ginrinbutai,bicycle_battalion,0,1
Ginrinbutai,bicycle_battalion,1,0
Ginrinbutai,bicycle_battalion,1,1
Kutei Shidan,paratrooper,0,0
Kutei Shidan,paratrooper,0,1
Kutei Shidan,paratrooper,0,2
Azad Hind Infantry Corps,infantry,0,0
Azad Hind Infantry Corps,infantry,0,1
Azad Hind Infantry Corps,infantry,1,0
Azad Hind Infantry Corps,infantry,1,1
Morit Diviziin,cavalry,0,0
Morit Diviziin,cavalry,0,1
Morit Diviziin,cavalry,0,2
Morit Diviziin,cavalry,1,0
Morit Diviziin,cavalry,1,1
Morit Diviziin,cavalry,1,2
Khalimagiin Khaadyn Kharuuluud,infantry,0,0
Khalimagiin Khaadyn Kharuuluud,infantry,0,1
Khalimagiin Khaadyn Kharuuluud,infantry,0,2
Khalimagiin Khaadyn Kharuuluud,infantry,0,3
Khalimagiin Khaadyn Kharuuluud,infantry,1,0
Khalimagiin Khaadyn Kharuuluud,infantry,1,1
Khalimagiin Khaadyn Kharuuluud,infantry,1,2
Khalimagiin Khaadyn Kharuuluud,infantry,1,3
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Cavalry Division,cavalry,0,0
Cavalry Division,cavalry,0,1
Cavalry Division,cavalry,1,0
Cavalry Division,cavalry,1,1
Sanjiao Jun,infantry,0,0
Sanjiao Jun,infantry,0,1
Sanjiao Jun,infantry,1,0
Sanjiao Jun,infantry,1,1
Sanjiao Jun,infantry,2,0
Sanjiao Jun,infantry,2,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Daehanminguk Yuk-gun,infantry,0,0
Daehanminguk Yuk-gun,infantry,0,1
Daehanminguk Yuk-gun,infantry,1,0
Daehanminguk Yuk-gun,infantry,1,1
Daehanminguk Yuk-gun,infantry,2,0
Daehanminguk Yuk-gun,infantry,2,1
Binary Infantry,infantry,0,0
Binary Infantry,infantry,0,1
Binary Infantry,infantry,1,0
Binary Infantry,infantry,1,1
Triangular Infantry,infantry,0,0
Triangular Infantry,infantry,0,1
Triangular Infantry,infantry,1,0
Triangular Infantry,infantry,1,1
Triangular Infantry,infantry,2,0
Triangular Infantry,infantry,2,1
Kavaleriyskaya Diviziya,cavalry,0,0
Kavaleriyskaya Diviziya,cavalry,0,1
Kavaleriyskaya Diviziya,cavalry,0,2
Kavaleriyskaya Diviziya,cavalry,0,3
Kavaleriyskaya Diviziya,cavalry,1,0
Kavaleriyskaya Diviziya,cavalry,1,1
Kavaleriyskaya Diviziya,cavalry,1,2
Kavaleriyskaya Diviziya,cavalry,1,3
Kumullik Militia,militia,0,0
Kumullik Militia,militia,0,1
Kumullik Militia,militia,1,0
Kumullik Militia,militia,1,1
Kumullik Militia,militia,1,0
Kumullik Militia,militia,1,1
Uyghur Regiment,cavalry,0,0
Uyghur Regiment,cavalry,0,1
Uyghur Regiment,cavalry,1,0
Uyghur Regiment,cavalry,1,1
Uyghur Regiment,cavalry,1,0
Uyghur Regiment,cavalry,1,1
Dabeşa siwarî,cavalry,0,0
Dabeşa siwarî,cavalry,0,1
Dabeşa siwarî,cavalry,0,2
Dabeşa siwarî,cavalry,1,0
Dabeşa siwarî,cavalry,1,1
Dabeşa siwarî,cavalry,1,2
Peyayên Kurd,infantry,0,0
Peyayên Kurd,infantry,0,1
Peyayên Kurd,infantry,0,2
Peyayên Kurd,infantry,0,3
Peyayên Kurd,infantry,1,0
Peyayên Kurd,infantry,1,1
Peyayên Kurd,infantry,1,2
Peyayên Kurd,infantry,1,3
Kajnieku Divizija,infantry,0,0
Kajnieku Divizija,infantry,0,1
Kajnieku Divizija,infantry,0,2
Kajnieku Divizija,infantry,1,0
Kajnieku Divizija,infantry,1,1
Kajnieku Divizija,infantry,1,2
Kajnieku Divizija,infantry,2,0
Kajnieku Divizija,infantry,2,1
Kajnieku Divizija,infantry,2,2
Artilerijas Pulks,infantry,0,0
Artilerijas Pulks,infantry,0,1
Artilerijas Pulks,infantry,0,2
Artilerijas Pulks,artillery_brigade,1,0
Artilerijas Pulks,artillery_brigade,1,1
Artilerijas Pulks,artillery_brigade,1,2
Aizsargi,infantry,0,0
Aizsargi,infantry,0,1
Aizsargi,cavalry,1,0
Aizsargi,cavalry,1,1
Kajnieku Divizija,infantry,0,0
Kajnieku Divizija,infantry,0,1
Kajnieku Divizija,infantry,0,2
Kajnieku Divizija,infantry,1,0
Kajnieku Divizija,infantry,1,1
Kajnieku Divizija,infantry,1,2
Kajnieku Divizija,infantry,2,0
Kajnieku Divizija,infantry,2,1
Kajnieku Divizija,infantry,2,2
Infantry Brigade,infantry,0,0
Infantry Brigade,infantry,0,1
Infantry Brigade,infantry,0,0
Infantry Brigade,infantry,0,1
Pestininku Divizija,infantry,0,0
Pestininku Divizija,infantry,0,1
Pestininku Divizija,infantry,0,2
Pestininku Divizija,infantry,1,0
Pestininku Divizija,infantry,1,1
Pestininku Divizija,infantry,1,2
Pestininku Divizija,infantry,2,0
Pestininku Divizija,infantry,2,1
Pestininku Divizija,infantry,2,2
Artilerija Divizija,infantry,0,0
Artilerija Divizija,infantry,0,1
Artilerija Divizija,infantry,0,2
Artilerija Divizija,artillery_brigade,1,0
Artilerija Divizija,artillery_brigade,1,1
Artilerija Divizija,artillery_brigade,1,2
Valstybės Sienos Apsaugos Skyrius,infantry,0,0
Valstybės Sienos Apsaugos Skyrius,infantry,0,1
Valstybės Sienos Apsaugos Skyrius,cavalry,1,0
Valstybės Sienos Apsaugos Skyrius,cavalry,1,1
Pestininku Divizija,infantry,0,0
Pestininku Divizija,infantry,0,1
Pestininku Divizija,infantry,0,2
Pestininku Divizija,infantry,1,0
Pestininku Divizija,infantry,1,1
Pestininku Divizija,infantry,1,2
Pestininku Divizija,infantry,2,0
Pestininku Divizija,infantry,2,1
Pestininku Divizija,infantry,2,2
Kavalerijos Brigados,cavalry,0,0
Kavalerijos Brigados,cavalry,0,1
Kavalerijos Brigados,cavalry,0,2
Public Force,infantry,0,0
Public Force,infantry,0,0
Malaya Infantry Brigade,infantry,0,0
Malaya Infantry Brigade,infantry,0,1
Malaya Infantry Brigade,infantry,0,2
Huncheng Lu,infantry,0,0
Huncheng Lu,infantry,0,1
Huncheng Lu,infantry,0,2
Huncheng Lu,cavalry,1,0
Huncheng Lu,cavalry,1,1
Huncheng Lu,cavalry,1,2
Bubing Shi,infantry,0,0
Bubing Shi,infantry,0,1
Bubing Shi,infantry,0,2
Qu Jun,infantry,0,0
Qu Jun,infantry,0,1
Qu Jun,infantry,0,2
Qu Jun,infantry,1,0
Qu Jun,infantry,1,1
Qu Jun,infantry,1,2
Qibing Shi,cavalry,0,0
Qibing Shi,cavalry,0,1
Qibing Shi,cavalry,1,0
Qibing Shi,cavalry,1,1
Bubing Shi,infantry,0,0
Bubing Shi,infantry,0,1
Bubing Shi,infantry,0,2
Qu Jun,infantry,0,0
Qu Jun,infantry,0,1
Qu Jun,infantry,0,2
Qu Jun,infantry,1,0
Qu Jun,infantry,1,1
Qu Jun,infantry,1,2
Qibing Shi,cavalry,0,0
Qibing Shi,cavalry,0,1
Qibing Shi,cavalry,0,2
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Morit Diviziin,cavalry,0,0
Morit Diviziin,cavalry,0,1
Morit Diviziin,cavalry,1,0
Morit Diviziin,cavalry,1,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,0,2
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,0,2
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,1,2
División de Infanteria,infantry,2,0
División de Infanteria,infantry,2,1
División de Infanteria,infantry,2,2
Brigada Agrarista,infantry,0,0
Brigada Agrarista,infantry,0,1
Brigada Agrarista,infantry,0,2
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,0,2
División de Caballería,cavalry,1,0
División de Caballería,cavalry,1,1
División de Caballería,cavalry,1,2
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,0,2
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,1,2
División de Infanteria,infantry,2,0
División de Infanteria,infantry,2,1
División de Infanteria,infantry,2,2
Brigada Agrarista,infantry,0,0
Brigada Agrarista,infantry,0,1
Brigada Agrarista,infantry,0,2
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,0,2
División de Caballería,cavalry,1,0
División de Caballería,cavalry,1,1
División de Caballería,cavalry,1,2
Morit Diviziin,cavalry,0,0
Morit Diviziin,cavalry,0,1
Morit Diviziin,cavalry,0,2
Morit Diviziin,cavalry,0,0
Morit Diviziin,cavalry,0,1
Morit Diviziin,cavalry,0,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Paidala Dibhijana,mountaineers,0,0
Paidala Dibhijana,mountaineers,0,1
Paidala Dibhijana,mountaineers,0,2
Paidala Dibhijana,mountaineers,0,3
Paidala Dibhijana,mountaineers,1,0
Paidala Dibhijana,mountaineers,1,1
Paidala Dibhijana,mountaineers,1,2
Paidala Dibhijana,mountaineers,1,3
Royal Nepalese Division,infantry,0,0
Royal Nepalese Division,infantry,0,1
Royal Nepalese Division,infantry,1,0
Royal Nepalese Division,infantry,1,1
Paidala Dibhijana,mountaineers,0,0
Paidala Dibhijana,mountaineers,0,1
Paidala Dibhijana,mountaineers,0,2
Paidala Dibhijana,mountaineers,0,3
Paidala Dibhijana,mountaineers,1,0
Paidala Dibhijana,mountaineers,1,1
Paidala Dibhijana,mountaineers,1,2
Paidala Dibhijana,mountaineers,1,3
Royal Nepalese Division,infantry,0,0
Royal Nepalese Division,infantry,0,1
Royal Nepalese Division,infantry,1,0
Royal Nepalese Division,infantry,1,1
Brigada de Infanteria,infantry,0,0
Brigada de Infanteria,infantry,0,1
Brigada de Infanteria,infantry,0,2
Brigada de Infanteria,infantry,0,0
Brigada de Infanteria,infantry,0,1
Brigada de Infanteria,infantry,0,2
Infanteridivisjon,infantry,0,0
Infanteridivisjon,infantry,0,1
Infanteridivisjon,infantry,0,2
Infanteridivisjon,infantry,1,0
Infanteridivisjon,infantry,1,1
Infanteridivisjon,infantry,1,2
Infanteridivisjon,infantry,2,0
Infanteridivisjon,infantry,2,1
Infanteridivisjon,infantry,2,2
Binærdivisjon,infantry,0,0
Binærdivisjon,infantry,0,1
Binærdivisjon,infantry,0,2
Binærdivisjon,infantry,1,0
Binærdivisjon,infantry,1,1
Binærdivisjon,infantry,1,2
Dragonregiment,cavalry,0,0
Dragonregiment,cavalry,0,1
Dragonregiment,cavalry,0,2
Infanteridivisjon,infantry,0,0
Infanteridivisjon,infantry,0,1
Infanteridivisjon,infantry,0,2
Infanteridivisjon,infantry,1,0
Infanteridivisjon,infantry,1,1
Infanteridivisjon,infantry,1,2
Infanteridivisjon,infantry,2,0
Infanteridivisjon,infantry,2,1
Infanteridivisjon,infantry,2,2
Binærdivisjon,infantry,0,0
Binærdivisjon,infantry,0,1
Binærdivisjon,infantry,0,2
Binærdivisjon,infantry,1,0
Binærdivisjon,infantry,1,1
Binærdivisjon,infantry,1,2
Dragonregiment,cavalry,0,0
Dragonregiment,cavalry,0,1
Dragonregiment,cavalry,0,2
Juntuán Reformed,infantry,0,0
Juntuán Reformed,infantry,0,1
Juntuán Reformed,infantry,1,0
Juntuán Reformed,infantry,1,1
Juntuán Reformed,infantry,2,0
Juntuán Reformed,infantry,2,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Qibing Jun,cavalry,2,0
Qibing Jun,cavalry,2,1
District Force,infantry,0,0
District Force,infantry,0,1
District Force,infantry,0,2
District Force,cavalry,1,0
District Force,cavalry,1,1
District Force,cavalry,1,2
Armoured Division,light_armor,0,0
Armoured Division,light_armor,0,1
Armoured Division,cavalry,1,0
Armoured Division,cavalry,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
District Force,infantry,0,0
District Force,infantry,0,1
District Force,infantry,0,2
District Force,cavalry,1,0
District Force,cavalry,1,1
District Force,cavalry,1,2
Armored-Division,light_armor,0,0
Armored-Division,light_armor,0,1
Armored-Division,cavalry,1,0
Armored-Division,cavalry,1,1
Alfurqat Almasha,infantry,0,0
Alfurqat Almasha,infantry,0,1
Alfurqat Almasha,infantry,1,0
Alfurqat Almasha,infantry,1,1
Alfurqat Almasha,infantry,0,0
Alfurqat Almasha,infantry,0,1
Alfurqat Almasha,infantry,1,0
Alfurqat Almasha,infantry,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Armoured Division,light_armor,0,0
Armoured Division,light_armor,0,1
Armoured Division,infantry,1,0
Armoured Division,infantry,1,1
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,0,2
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,1,2
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,0,2
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,1,2
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,0,2
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,1,2
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,0,2
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,1,2
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Cavalry Division,cavalry,0,0
Cavalry Division,cavalry,0,1
Cavalry Division,cavalry,0,2
Cavalry Division,cavalry,1,0
Cavalry Division,cavalry,1,1
Cavalry Division,cavalry,1,2
Cavalry Division,cavalry,2,0
Cavalry Division,cavalry,2,1
Cavalry Division,cavalry,2,2
Iranian Gendarmerie,infantry,0,0
Iranian Gendarmerie,infantry,0,1
Iranian Gendarmerie,infantry,0,2
Iranian Gendarmerie,infantry,1,0
Iranian Gendarmerie,infantry,1,1
Iranian Gendarmerie,infantry,1,2
Mixed Division,infantry,0,0
Mixed Division,infantry,0,1
Mixed Division,infantry,0,2
Mixed Division,infantry,1,0
Mixed Division,infantry,1,1
