country_tag,technology_key,effective_date,source_file,dlc_source
UAE,construction1,1939-01-01,UAE - United Arab Emirates.txt,
UAE,construction2,1939-01-01,UAE - United Arab Emirates.txt,
UAE,dispersed_industry,1939-01-01,UAE - United Arab Emirates.txt,
UAE,dispersed_industry2,1939-01-01,UAE - United Arab Emirates.txt,
UBD,infantry_weapons,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,infantry_weapons1,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,tech_recon,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,tech_support,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,tech_engineers,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,tech_mountaineers,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,tech_trucks,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,motorised_infantry,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,gw_artillery,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,interwar_antiair,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,naval_bomber1,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,fuel_silos,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,synth_oil_experiments,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,oil_processing,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,fuel_refining,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,early_fighter,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,fighter1,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,early_bomber,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,tactical_bomber1,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,strategic_bomber1,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,CAS1,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,gwtank,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,basic_light_tank,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,improved_light_tank,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,basic_heavy_tank,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,gwtank_chassis,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,basic_light_tank_chassis,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,improved_light_tank_chassis,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,basic_heavy_tank_chassis,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,transport,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,mtg_transport,1936-01-01,UBD - United Baltic Duchy.txt,
UBD,CAS2,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,heavy_fighter1,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,interwar_artillery,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,interwar_antitank,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,infantry_weapons2,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,improved_infantry_weapons,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,support_weapons,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,support_weapons2,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,paratroopers,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,electronic_mechanical_engineering,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,radio,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,cavity_magnatron,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,mechanical_computing,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,computing_machine,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,basic_encryption,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,basic_decryption,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,basic_machine_tools,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,improved_machine_tools,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,advanced_machine_tools,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,construction1,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,construction2,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,construction3,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,construction4,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,dispersed_industry,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,dispersed_industry2,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,dispersed_industry3,1939-01-01,UBD - United Baltic Duchy.txt,
UBD,dispersed_industry4,1939-01-01,UBD - United Baltic Duchy.txt,
UDM,infantry_weapons,1936-01-01,UDM - Udmurtia.txt,
UDM,infantry_weapons1,1936-01-01,UDM - Udmurtia.txt,
UDM,tech_recon,1936-01-01,UDM - Udmurtia.txt,
UDM,tech_support,1936-01-01,UDM - Udmurtia.txt,
UDM,tech_engineers,1936-01-01,UDM - Udmurtia.txt,
UDM,tech_military_police,1936-01-01,UDM - Udmurtia.txt,
UDM,tech_mountaineers,1936-01-01,UDM - Udmurtia.txt,
UDM,tech_trucks,1936-01-01,UDM - Udmurtia.txt,
UDM,motorised_infantry,1936-01-01,UDM - Udmurtia.txt,
UDM,paratroopers,1936-01-01,UDM - Udmurtia.txt,
UDM,gw_artillery,1936-01-01,UDM - Udmurtia.txt,
UDM,early_fighter,1936-01-01,UDM - Udmurtia.txt,By Blood Alone
UDM,fighter1,1936-01-01,UDM - Udmurtia.txt,By Blood Alone
UDM,early_bomber,1936-01-01,UDM - Udmurtia.txt,By Blood Alone
UDM,strategic_bomber1,1936-01-01,UDM - Udmurtia.txt,By Blood Alone
UDM,naval_bomber1,1936-01-01,UDM - Udmurtia.txt,By Blood Alone
UDM,gwtank,1936-01-01,UDM - Udmurtia.txt,No Step Back
UDM,basic_light_tank,1936-01-01,UDM - Udmurtia.txt,No Step Back
UDM,gwtank_chassis,1936-01-01,UDM - Udmurtia.txt,No Step Back
UDM,basic_light_tank_chassis,1936-01-01,UDM - Udmurtia.txt,No Step Back
UDM,early_submarine,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,basic_submarine,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_destroyer,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_light_cruiser,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_heavy_cruiser,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_battleship,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_battlecruiser,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,transport,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_ship_hull_submarine,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,basic_ship_hull_submarine,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_ship_hull_light,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_ship_hull_cruiser,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,early_ship_hull_heavy,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,mtg_transport,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,basic_battery,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UDM,basic_torpedo,1936-01-01,UDM - Udmurtia.txt,Man the Guns
UGA,infantry_weapons,1936-01-01,UGA - Uganda.txt,
UGA,tech_support,1939-01-01,UGA - Uganda.txt,
UGA,tech_recon,1939-01-01,UGA - Uganda.txt,
UGA,support_weapons,1939-01-01,UGA - Uganda.txt,
UGA,gw_artillery,1939-01-01,UGA - Uganda.txt,
UGA,electronic_mechanical_engineering,1939-01-01,UGA - Uganda.txt,
UGA,radio,1939-01-01,UGA - Uganda.txt,
UGA,mechanical_computing,1939-01-01,UGA - Uganda.txt,
UGA,computing_machine,1939-01-01,UGA - Uganda.txt,
UGA,basic_machine_tools,1939-01-01,UGA - Uganda.txt,
UGA,improved_machine_tools,1939-01-01,UGA - Uganda.txt,
UGA,advanced_machine_tools,1939-01-01,UGA - Uganda.txt,
UGA,construction1,1939-01-01,UGA - Uganda.txt,
UGA,construction2,1939-01-01,UGA - Uganda.txt,
UGA,dispersed_industry,1939-01-01,UGA - Uganda.txt,
UGA,dispersed_industry2,1939-01-01,UGA - Uganda.txt,
UKR,infantry_weapons,1936-01-01,UKR - Ukraine.txt,
UKR,infantry_weapons1,1936-01-01,UKR - Ukraine.txt,
UKR,tech_recon,1936-01-01,UKR - Ukraine.txt,
UKR,tech_support,1936-01-01,UKR - Ukraine.txt,
UKR,tech_engineers,1936-01-01,UKR - Ukraine.txt,
UKR,tech_military_police,1936-01-01,UKR - Ukraine.txt,
UKR,tech_mountaineers,1936-01-01,UKR - Ukraine.txt,
UKR,tech_trucks,1936-01-01,UKR - Ukraine.txt,
UKR,motorised_infantry,1936-01-01,UKR - Ukraine.txt,
UKR,paratroopers,1936-01-01,UKR - Ukraine.txt,
UKR,gw_artillery,1936-01-01,UKR - Ukraine.txt,
UKR,early_fighter,1936-01-01,UKR - Ukraine.txt,By Blood Alone
UKR,fighter1,1936-01-01,UKR - Ukraine.txt,By Blood Alone
UKR,early_bomber,1936-01-01,UKR - Ukraine.txt,By Blood Alone
UKR,strategic_bomber1,1936-01-01,UKR - Ukraine.txt,By Blood Alone
UKR,naval_bomber1,1936-01-01,UKR - Ukraine.txt,By Blood Alone
UKR,gwtank,1936-01-01,UKR - Ukraine.txt,No Step Back
UKR,basic_light_tank,1936-01-01,UKR - Ukraine.txt,No Step Back
UKR,gwtank_chassis,1936-01-01,UKR - Ukraine.txt,No Step Back
UKR,basic_light_tank_chassis,1936-01-01,UKR - Ukraine.txt,No Step Back
UKR,early_submarine,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,basic_submarine,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_destroyer,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_light_cruiser,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_heavy_cruiser,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_battleship,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_battlecruiser,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,transport,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_ship_hull_submarine,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,basic_ship_hull_submarine,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_ship_hull_light,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_ship_hull_cruiser,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,early_ship_hull_heavy,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,mtg_transport,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,basic_battery,1936-01-01,UKR - Ukraine.txt,Man the Guns
UKR,basic_torpedo,1936-01-01,UKR - Ukraine.txt,Man the Guns
URG,infantry_weapons,1936-01-01,URG - Uruguay.txt,
URG,tech_trucks,1936-01-01,URG - Uruguay.txt,
URG,gw_artillery,1936-01-01,URG - Uruguay.txt,
URG,interwar_antiair,1936-01-01,URG - Uruguay.txt,
URG,tech_support,1936-01-01,URG - Uruguay.txt,
URG,tech_engineers,1936-01-01,URG - Uruguay.txt,
URG,early_fighter,1936-01-01,URG - Uruguay.txt,
URG,early_destroyer,1936-01-01,URG - Uruguay.txt,
URG,early_light_cruiser,1936-01-01,URG - Uruguay.txt,
URG,basic_naval_mines,1936-01-01,URG - Uruguay.txt,
URG,early_ship_hull_light,1936-01-01,URG - Uruguay.txt,
URG,basic_battery,1936-01-01,URG - Uruguay.txt,
URG,basic_torpedo,1936-01-01,URG - Uruguay.txt,
URG,infantry_weapons1,1939-01-01,URG - Uruguay.txt,
URG,support_weapons,1939-01-01,URG - Uruguay.txt,
URG,electronic_mechanical_engineering,1939-01-01,URG - Uruguay.txt,
URG,radio,1939-01-01,URG - Uruguay.txt,
URG,mechanical_computing,1939-01-01,URG - Uruguay.txt,
URG,basic_machine_tools,1939-01-01,URG - Uruguay.txt,
URG,improved_machine_tools,1939-01-01,URG - Uruguay.txt,
URG,advanced_machine_tools,1939-01-01,URG - Uruguay.txt,
URG,synth_oil_experiments,1939-01-01,URG - Uruguay.txt,
URG,fuel_silos,1939-01-01,URG - Uruguay.txt,
URG,oil_processing,1939-01-01,URG - Uruguay.txt,
URG,construction1,1939-01-01,URG - Uruguay.txt,
URG,construction2,1939-01-01,URG - Uruguay.txt,
URG,dispersed_industry,1939-01-01,URG - Uruguay.txt,
URG,dispersed_industry2,1939-01-01,URG - Uruguay.txt,
USA,iw_small_airframe,1936-01-01,USA - USA.txt,By Blood Alone
USA,basic_small_airframe,1936-01-01,USA - USA.txt,By Blood Alone
USA,iw_medium_airframe,1936-01-01,USA - USA.txt,By Blood Alone
USA,basic_medium_airframe,1936-01-01,USA - USA.txt,By Blood Alone
USA,engines_1,1936-01-01,USA - USA.txt,By Blood Alone
USA,engines_2,1936-01-01,USA - USA.txt,By Blood Alone
USA,aa_lmg,1936-01-01,USA - USA.txt,By Blood Alone
USA,early_bombs,1936-01-01,USA - USA.txt,By Blood Alone
USA,aircraft_construction,1936-01-01,USA - USA.txt,By Blood Alone
USA,air_torpedoe_1,1936-01-01,USA - USA.txt,By Blood Alone
USA,bba_early_transport_plane,1936-01-01,USA - USA.txt,By Blood Alone
USA,early_fighter,1936-01-01,USA - USA.txt,By Blood Alone
USA,cv_early_fighter,1936-01-01,USA - USA.txt,By Blood Alone
USA,cv_naval_bomber1,1936-01-01,USA - USA.txt,By Blood Alone
USA,cv_CAS1,1936-01-01,USA - USA.txt,By Blood Alone
USA,naval_bomber1,1936-01-01,USA - USA.txt,By Blood Alone
USA,CAS1,1936-01-01,USA - USA.txt,By Blood Alone
USA,early_bomber,1936-01-01,USA - USA.txt,By Blood Alone
USA,early_transport_plane,1936-01-01,USA - USA.txt,By Blood Alone
USA,infantry_weapons,1936-01-01,USA - USA.txt,
USA,infantry_weapons1,1936-01-01,USA - USA.txt,
USA,tech_trucks,1936-01-01,USA - USA.txt,
USA,tech_recon,1936-01-01,USA - USA.txt,
USA,tech_support,1936-01-01,USA - USA.txt,
USA,tech_engineers,1936-01-01,USA - USA.txt,
USA,gw_artillery,1936-01-01,USA - USA.txt,
USA,interwar_antiair,1936-01-01,USA - USA.txt,
USA,motorised_infantry,1936-01-01,USA - USA.txt,
USA,fuel_silos,1936-01-01,USA - USA.txt,
USA,fuel_refining,1936-01-01,USA - USA.txt,
USA,marines,1936-01-01,USA - USA.txt,
USA,basic_train,1936-01-01,USA - USA.txt,
USA,engine_tech_1,1936-01-01,USA - USA.txt,
USA,gwtank,1936-01-01,USA - USA.txt,No Step Back
USA,gwtank_chassis,1936-01-01,USA - USA.txt,No Step Back
USA,basic_light_tank_chassis,1936-01-01,USA - USA.txt,No Step Back
USA,early_submarine,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_submarine,1936-01-01,USA - USA.txt,Man the Guns
USA,early_destroyer,1936-01-01,USA - USA.txt,Man the Guns
USA,early_light_cruiser,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_light_cruiser,1936-01-01,USA - USA.txt,Man the Guns
USA,early_heavy_cruiser,1936-01-01,USA - USA.txt,Man the Guns
USA,early_battleship,1936-01-01,USA - USA.txt,Man the Guns
USA,early_battlecruiser,1936-01-01,USA - USA.txt,Man the Guns
USA,early_carrier,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_carrier,1936-01-01,USA - USA.txt,Man the Guns
USA,transport,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_naval_mines,1936-01-01,USA - USA.txt,Man the Guns
USA,submarine_mine_laying,1936-01-01,USA - USA.txt,Man the Guns
USA,early_ship_hull_light,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_ship_hull_light,1936-01-01,USA - USA.txt,Man the Guns
USA,early_ship_hull_submarine,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_ship_hull_submarine,1936-01-01,USA - USA.txt,Man the Guns
USA,early_ship_hull_cruiser,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_ship_hull_cruiser,1936-01-01,USA - USA.txt,Man the Guns
USA,early_ship_hull_heavy,1936-01-01,USA - USA.txt,Man the Guns
USA,early_ship_hull_carrier,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_ship_hull_carrier,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_battery,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_light_battery,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_heavy_battery,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_torpedo,1936-01-01,USA - USA.txt,Man the Guns
USA,sonar,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_depth_charges,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_cruiser_armor_scheme,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_heavy_armor_scheme,1936-01-01,USA - USA.txt,Man the Guns
USA,mtg_transport,1936-01-01,USA - USA.txt,Man the Guns
USA,basic_dp_light_battery,1936-01-01,USA - USA.txt,Man the Guns
USA,iw_large_airframe,1939-01-01,USA - USA.txt,By Blood Alone
USA,basic_large_airframe,1939-01-01,USA - USA.txt,By Blood Alone
USA,improved_small_airframe,1939-01-01,USA - USA.txt,By Blood Alone
USA,aa_hmg,1939-01-01,USA - USA.txt,By Blood Alone
USA,air_torpedoe_1,1939-01-01,USA - USA.txt,By Blood Alone
USA,fighter1,1939-01-01,USA - USA.txt,By Blood Alone
USA,cv_fighter1,1939-01-01,USA - USA.txt,By Blood Alone
USA,heavy_fighter1,1939-01-01,USA - USA.txt,By Blood Alone
USA,tactical_bomber1,1939-01-01,USA - USA.txt,By Blood Alone
USA,CAS2,1939-01-01,USA - USA.txt,By Blood Alone
USA,strategic_bomber1,1939-01-01,USA - USA.txt,By Blood Alone
USA,interwar_artillery,1939-01-01,USA - USA.txt,
USA,interwar_antitank,1939-01-01,USA - USA.txt,
USA,infantry_weapons2,1939-01-01,USA - USA.txt,
USA,support_weapons,1939-01-01,USA - USA.txt,
USA,support_weapons2,1939-01-01,USA - USA.txt,
USA,marines,1939-01-01,USA - USA.txt,
USA,electronic_mechanical_engineering,1939-01-01,USA - USA.txt,
USA,radio,1939-01-01,USA - USA.txt,
USA,mechanical_computing,1939-01-01,USA - USA.txt,
USA,computing_machine,1939-01-01,USA - USA.txt,
USA,basic_encryption,1939-01-01,USA - USA.txt,
USA,basic_decryption,1939-01-01,USA - USA.txt,
USA,basic_machine_tools,1939-01-01,USA - USA.txt,
USA,improved_machine_tools,1939-01-01,USA - USA.txt,
USA,advanced_machine_tools,1939-01-01,USA - USA.txt,
USA,synth_oil_experiments,1939-01-01,USA - USA.txt,
USA,oil_processing,1939-01-01,USA - USA.txt,
USA,fuel_refining2,1939-01-01,USA - USA.txt,
USA,fuel_refining3,1939-01-01,USA - USA.txt,
USA,construction1,1939-01-01,USA - USA.txt,
USA,construction2,1939-01-01,USA - USA.txt,
USA,construction3,1939-01-01,USA - USA.txt,
USA,dispersed_industry,1939-01-01,USA - USA.txt,
USA,dispersed_industry2,1939-01-01,USA - USA.txt,
USA,dispersed_industry3,1939-01-01,USA - USA.txt,
USA,improved_submarine,1939-01-01,USA - USA.txt,Man the Guns
USA,basic_destroyer,1939-01-01,USA - USA.txt,Man the Guns
USA,basic_heavy_cruiser,1939-01-01,USA - USA.txt,Man the Guns
USA,basic_battlecruiser,1939-01-01,USA - USA.txt,Man the Guns
USA,improved_ship_hull_light,1939-01-01,USA - USA.txt,Man the Guns
USA,basic_ship_hull_heavy,1939-01-01,USA - USA.txt,Man the Guns
USA,improved_ship_hull_heavy,1939-01-01,USA - USA.txt,Man the Guns
USA,improved_sonar,1939-01-01,USA - USA.txt,Man the Guns
USA,improved_ship_torpedo_launcher,1939-01-01,USA - USA.txt,Man the Guns
USA,improved_heavy_battery,1939-01-01,USA - USA.txt,Man the Guns
USA,advanced_dp_light_battery,1939-01-01,USA - USA.txt,Man the Guns
USB,infantry_weapons,1936-01-01,USB - USB.txt,
USB,infantry_weapons1,1936-01-01,USB - USB.txt,
USB,tech_recon,1936-01-01,USB - USB.txt,
USB,tech_support,1936-01-01,USB - USB.txt,
USB,tech_engineers,1936-01-01,USB - USB.txt,
USB,tech_trucks,1936-01-01,USB - USB.txt,
USB,gw_artillery,1936-01-01,USB - USB.txt,
USB,early_fighter,1936-01-01,USB - USB.txt,By Blood Alone
USB,cv_early_fighter,1936-01-01,USB - USB.txt,By Blood Alone
USB,cv_naval_bomber1,1936-01-01,USB - USB.txt,By Blood Alone
USB,cv_CAS1,1936-01-01,USB - USB.txt,By Blood Alone
USB,naval_bomber1,1936-01-01,USB - USB.txt,By Blood Alone
USB,CAS1,1936-01-01,USB - USB.txt,By Blood Alone
USB,early_bomber,1936-01-01,USB - USB.txt,By Blood Alone
USB,gwtank,1936-01-01,USB - USB.txt,No Step Back
USB,gwtank_chassis,1936-01-01,USB - USB.txt,No Step Back
USB,interwar_artillery,1939-01-01,USB - USB.txt,
USB,interwar_antitank,1939-01-01,USB - USB.txt,
USB,interwar_antiair,1939-01-01,USB - USB.txt,
USB,infantry_weapons2,1939-01-01,USB - USB.txt,
USB,support_weapons,1939-01-01,USB - USB.txt,
USB,support_weapons2,1939-01-01,USB - USB.txt,
USB,marines,1939-01-01,USB - USB.txt,
USB,electronic_mechanical_engineering,1939-01-01,USB - USB.txt,
USB,radio,1939-01-01,USB - USB.txt,
USB,mechanical_computing,1939-01-01,USB - USB.txt,
USB,computing_machine,1939-01-01,USB - USB.txt,
USB,basic_encryption,1939-01-01,USB - USB.txt,
USB,basic_decryption,1939-01-01,USB - USB.txt,
USB,basic_machine_tools,1939-01-01,USB - USB.txt,
USB,improved_machine_tools,1939-01-01,USB - USB.txt,
USB,advanced_machine_tools,1939-01-01,USB - USB.txt,
USB,synth_oil_experiments,1939-01-01,USB - USB.txt,
USB,fuel_silos,1939-01-01,USB - USB.txt,
USB,oil_processing,1939-01-01,USB - USB.txt,
USB,improved_oil_processing,1939-01-01,USB - USB.txt,
USB,construction1,1939-01-01,USB - USB.txt,
USB,construction2,1939-01-01,USB - USB.txt,
USB,construction3,1939-01-01,USB - USB.txt,
USB,dispersed_industry,1939-01-01,USB - USB.txt,
USB,dispersed_industry2,1939-01-01,USB - USB.txt,
USB,dispersed_industry3,1939-01-01,USB - USB.txt,
USB,fighter1,1939-01-01,USB - USB.txt,By Blood Alone
USB,cv_fighter1,1939-01-01,USB - USB.txt,By Blood Alone
USB,heavy_fighter1,1939-01-01,USB - USB.txt,By Blood Alone
USB,tactical_bomber1,1939-01-01,USB - USB.txt,By Blood Alone
USB,CAS2,1939-01-01,USB - USB.txt,By Blood Alone
USB,strategic_bomber1,1939-01-01,USB - USB.txt,By Blood Alone
USB,basic_light_tank,1939-01-01,USB - USB.txt,No Step Back
USB,basic_light_tank_chassis,1939-01-01,USB - USB.txt,No Step Back
UZB,infantry_weapons,1936-01-01,UZB - Uzbekistan.txt,
UZB,electronic_mechanical_engineering,1939-01-01,UZB - Uzbekistan.txt,
UZB,radio,1939-01-01,UZB - Uzbekistan.txt,
UZB,mechanical_computing,1939-01-01,UZB - Uzbekistan.txt,
UZB,basic_machine_tools,1939-01-01,UZB - Uzbekistan.txt,
UZB,improved_machine_tools,1939-01-01,UZB - Uzbekistan.txt,
UZB,advanced_machine_tools,1939-01-01,UZB - Uzbekistan.txt,
UZB,construction1,1939-01-01,UZB - Uzbekistan.txt,
UZB,construction2,1939-01-01,UZB - Uzbekistan.txt,
UZB,dispersed_industry,1939-01-01,UZB - Uzbekistan.txt,
UZB,dispersed_industry2,1939-01-01,UZB - Uzbekistan.txt,
VEN,infantry_weapons,1936-01-01,VEN - Venezula.txt,
VEN,tech_trucks,1936-01-01,VEN - Venezula.txt,
VEN,gw_artillery,1936-01-01,VEN - Venezula.txt,
VEN,fuel_silos,1936-01-01,VEN - Venezula.txt,
VEN,fuel_refining,1936-01-01,VEN - Venezula.txt,
VEN,early_fighter,1936-01-01,VEN - Venezula.txt,By Blood Alone
VEN,interwar_artillery,1939-01-01,VEN - Venezula.txt,
VEN,infantry_weapons1,1939-01-01,VEN - Venezula.txt,
VEN,infantry_weapons2,1939-01-01,VEN - Venezula.txt,
VEN,support_weapons,1939-01-01,VEN - Venezula.txt,
VEN,electronic_mechanical_engineering,1939-01-01,VEN - Venezula.txt,
VEN,radio,1939-01-01,VEN - Venezula.txt,
VEN,mechanical_computing,1939-01-01,VEN - Venezula.txt,
VEN,basic_machine_tools,1939-01-01,VEN - Venezula.txt,
VEN,improved_machine_tools,1939-01-01,VEN - Venezula.txt,
VEN,advanced_machine_tools,1939-01-01,VEN - Venezula.txt,
VEN,fuel_refining2,1939-01-01,VEN - Venezula.txt,
VEN,construction1,1939-01-01,VEN - Venezula.txt,
VEN,construction2,1939-01-01,VEN - Venezula.txt,
VEN,dispersed_industry,1939-01-01,VEN - Venezula.txt,
VEN,dispersed_industry2,1939-01-01,VEN - Venezula.txt,
VGE,infantry_weapons,1936-01-01,VGE - Volga Germany.txt,
VGE,infantry_weapons1,1936-01-01,VGE - Volga Germany.txt,
VGE,tech_recon,1936-01-01,VGE - Volga Germany.txt,
VGE,tech_support,1936-01-01,VGE - Volga Germany.txt,
VGE,tech_engineers,1936-01-01,VGE - Volga Germany.txt,
VGE,tech_military_police,1936-01-01,VGE - Volga Germany.txt,
VGE,tech_mountaineers,1936-01-01,VGE - Volga Germany.txt,
VGE,tech_trucks,1936-01-01,VGE - Volga Germany.txt,
VGE,motorised_infantry,1936-01-01,VGE - Volga Germany.txt,
VGE,paratroopers,1936-01-01,VGE - Volga Germany.txt,
VGE,gw_artillery,1936-01-01,VGE - Volga Germany.txt,
VGE,early_fighter,1936-01-01,VGE - Volga Germany.txt,By Blood Alone
VGE,fighter1,1936-01-01,VGE - Volga Germany.txt,By Blood Alone
VGE,early_bomber,1936-01-01,VGE - Volga Germany.txt,By Blood Alone
VGE,strategic_bomber1,1936-01-01,VGE - Volga Germany.txt,By Blood Alone
VGE,naval_bomber1,1936-01-01,VGE - Volga Germany.txt,By Blood Alone
VGE,gwtank,1936-01-01,VGE - Volga Germany.txt,No Step Back
VGE,basic_light_tank,1936-01-01,VGE - Volga Germany.txt,No Step Back
VGE,gwtank_chassis,1936-01-01,VGE - Volga Germany.txt,No Step Back
VGE,basic_light_tank_chassis,1936-01-01,VGE - Volga Germany.txt,No Step Back
VGE,early_submarine,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,basic_submarine,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_destroyer,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_light_cruiser,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_heavy_cruiser,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_battleship,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_battlecruiser,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,transport,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_ship_hull_submarine,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,basic_ship_hull_submarine,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_ship_hull_light,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_ship_hull_cruiser,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,early_ship_hull_heavy,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,mtg_transport,1936-01-01,VGE - Volga Germany.txt,Man the Guns
VGE,basic_battery,1936-01-01,VGE - Volga Germany.txt,Man the Guns
